iter	M_lnCltot(1)	M_lnClmet(1)	M_lnkufrac(1)	M_lnVdist(1)	M_lnVdistmet(1)	M_lnkgutabs(1)	M_lnFgluc(1)	SD_lnCltot(1)	SD_lnClmet(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	SD_lnkgutabs(1)	SD_lnFgluc(1)	GSD_Ccpt(1)	GSD_Ctot(1)	GSD_Qu(1)	GSD_Qu_tot(1)	lnCltot(1.1)	lnClmet(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnkgutabs(1.1)	lnFgluc(1.1)	lnCltot(1.2)	lnClmet(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnkgutabs(1.2)	lnFgluc(1.2)	lnCltot(1.3)	lnClmet(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnkgutabs(1.3)	lnFgluc(1.3)	lnCltot(1.4)	lnClmet(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnkgutabs(1.4)	lnFgluc(1.4)	lnCltot(1.5)	lnClmet(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnkgutabs(1.5)	lnFgluc(1.5)	lnCltot(1.6)	lnClmet(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnkgutabs(1.6)	lnFgluc(1.6)	lnCltot(1.7)	lnClmet(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnkgutabs(1.7)	lnFgluc(1.7)	lnCltot(1.8)	lnClmet(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnkgutabs(1.8)	lnFgluc(1.8)	lnCltot(1.9)	lnClmet(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnkgutabs(1.9)	lnFgluc(1.9)	lnCltot(1.10)	lnClmet(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	lnkgutabs(1.10)	lnFgluc(1.10)	LnPrior	LnData	LnPosterior
5500	0.493387	5.99005	-1.78941	1.62779	2.06623	2.79096	-2.54517	0.604015	0.0639009	0.319554	0.619737	0.00789395	0.0654624	0.770864	1.80827	1.82367	1.10138	1.10189	-2.59162	-0.680566	0.0820145	-1.86475	-1.64219	-0.712988	-0.373759	0.471672	1.61282	2.78322	-0.745051	0.687316	0.421667	-0.484035	-0.704879	-0.195063	-0.561568	-0.929748	-2.54756	-1.68666	0.548103	0.745053	-0.188357	3.12204	-0.011005	-0.855444	-0.24116	1.8312	-0.445485	1.59126	1.29378	-0.212036	-0.512644	-0.0270296	1.57689	-0.698007	0.747331	-0.763724	0.545899	-0.898077	0.947955	-0.339447	-0.601643	-0.821974	2.16746	-1.84929	0.863953	-0.426211	0.706782	2.50359	1.40199	-0.45922	1.71307	0.284832	0.441802	-2.70855	0.592197	-0.271587	0.511265	1.52649	-0.347298	0.169823	-2.13603	-0.0369358	-0.175826	-0.173257	0.148258	-1.33486	-0.47877	-0.144159	-1.504660e+002	-1.377823e+003	-1.528289e+003
5550	0.520175	2.89247	-1.87498	1.59987	1.87786	2.8066	-2.69369	0.617641	0.0586078	0.331831	0.578257	0.250206	0.189121	0.579327	1.77371	1.92791	1.11137	1.10601	-2.17784	-0.750232	0.0300152	-1.99053	0.0625651	0.610253	-0.17201	-0.0965126	-0.676921	2.79303	-1.53599	-0.328634	1.07913	0.00896412	-0.547862	-0.87067	-0.193236	-1.01357	0.379829	0.814813	0.954356	0.885681	-0.968378	3.54902	0.300965	-0.612252	-0.444267	1.18339	0.208764	0.898583	1.26331	0.204131	-0.0105653	0.00790651	2.35818	-0.979021	1.62009	-0.459025	0.0666084	-0.376981	-0.863322	-0.00551606	-0.602847	-0.146101	2.3404	-2.32577	0.965517	-0.317844	0.885871	2.35434	-0.834111	-0.3069	1.89958	2.82708	0.530997	-2.20251	0.558551	-1.22322	0.404165	1.40727	0.955957	-1.57879	-1.54149	0.47213	2.65207	0.173137	0.579247	-0.226206	0.158927	-0.385639	-1.479161e+002	-1.387797e+003	-1.535713e+003
5600	0.409089	2.62172	-1.84693	1.6032	1.43776	3.20994	-2.77011	0.631076	0.0855469	0.327331	0.542288	0.336744	0.233319	0.730804	1.79828	2.28171	1.10145	1.10755	-1.92231	1.48971	0.255234	-1.61555	-0.0508369	0.118611	0.119277	0.944297	0.0511049	2.64075	-0.476052	1.30746	-0.447866	0.590289	-0.373666	-1.04014	-0.431677	-0.98131	-0.87401	-0.294812	0.859753	0.789507	-1.19036	3.34193	0.0430761	0.736274	0.19681	1.84869	0.0516157	1.34033	1.44174	0.124317	-0.763033	0.159362	2.04152	-1.28165	0.394448	-0.446372	-0.0474618	1.25015	0.824286	0.0933669	0.0539931	-0.523796	2.24297	-1.77038	-1.45867	1.00385	0.589681	2.10138	-0.237461	-0.388766	1.43134	1.75049	-0.293373	-1.78276	0.831142	0.177584	0.451766	1.68348	0.838172	0.878882	-1.24486	0.0467624	-0.324643	0.15415	0.212102	1.25201	0.893829	-0.199857	-1.407715e+002	-1.384649e+003	-1.525421e+003
5650	0.595586	3.08298	-1.86039	1.58113	2.52484	3.36105	-2.649	0.643753	0.0947531	0.439215	0.412869	0.100874	0.398817	0.690691	1.98116	2.01098	1.10669	1.10154	-2.02665	-0.17136	0.196008	-2.19873	-0.746477	-1.49876	-0.595061	0.780722	-0.73395	2.30503	-0.245654	1.3236	-1.99533	-1.31684	-0.744095	0.377268	-0.0731216	-1.28558	-1.80322	-0.283124	0.67115	0.308577	2.38436	2.60957	0.0806521	0.026906	0.260247	2.2215	0.135949	-0.789419	0.928272	0.0026921	0.508774	-1.80546	2.02449	-1.39812	1.16903	-0.407852	0.0809977	0.119046	-0.301281	0.051696	-0.325863	0.906781	1.84284	-1.95721	-0.716052	-1.22848	0.0450349	0.8732	-0.264032	-0.185658	0.867922	1.24383	0.481818	-1.93089	0.149574	0.311227	0.403153	1.98073	0.543281	0.60814	-0.86919	0.109781	-1.17958	0.0652747	0.690593	-0.826624	-1.46764	-0.000950504	-1.425244e+002	-1.400260e+003	-1.542784e+003
5700	0.651723	3.32024	-1.77816	1.63705	2.0222	3.53609	-2.89568	0.568923	0.134871	0.384552	0.313146	0.125469	0.0133867	0.891604	2.11448	2.11735	1.10089	1.10065	-1.63898	-0.0750873	-0.126208	-1.64995	-0.381493	1.23359	0.095767	0.06766	-1.4709	1.96199	-2.15136	-3.06447	0.022084	1.15651	-0.459694	-0.0416329	-0.324522	-0.781519	-0.156992	-0.194742	0.754977	0.143019	-1.64669	2.37099	-0.684159	-0.128508	0.777011	2.12279	0.126648	0.341138	0.992749	1.04064	-0.729051	-0.315676	1.67336	-1.20708	-0.852029	-0.757573	0.275285	1.06321	0.90141	0.284853	0.206159	-0.595181	1.98145	-1.8357	-0.48157	0.941135	0.132039	1.53359	0.102871	-0.453784	1.44499	1.43471	1.3109	-1.64421	-0.0844851	-0.171425	0.422808	1.80849	-0.782101	-0.0431065	-1.74524	0.443348	0.943766	-0.0836338	1.55534	-1.38217	-0.0792092	0.135953	-1.407836e+002	-1.395482e+003	-1.536266e+003
5750	0.655725	3.5061	-1.73508	1.76898	1.93821	4.0703	-2.43523	0.663589	0.0779292	0.384352	0.302911	0.485225	0.156641	0.612692	1.95297	2.07903	1.10996	1.10834	-1.00239	1.25046	-0.266952	-1.25187	0.307272	0.273798	-0.621559	0.276358	0.917886	1.97134	-2.05174	-1.23005	1.41288	0.165478	-0.860833	0.0820227	-0.385145	-2.17794	-0.680531	-0.242949	0.388224	0.771869	-0.00770168	2.60515	0.898514	-0.5073	-2.11536	2.02949	-0.181576	-1.25812	0.767492	-0.522956	-1.70462	-1.04598	1.70833	-1.42038	-0.00956285	-0.735124	-0.606292	-1.80999	0.328705	-0.741415	0.492373	-1.74808	1.59121	-1.93877	-1.60463	-0.0942826	0.860349	0.848529	0.952445	-0.659691	1.47376	1.05951	1.33255	-1.84427	-0.0259673	-0.885907	0.213878	1.7048	0.187797	-1.18196	-2.45519	0.508828	0.623138	-0.0894537	1.74006	1.54878	-0.919044	-0.618198	-1.468107e+002	-1.399293e+003	-1.546104e+003
5800	0.503553	3.45989	-1.77844	1.64461	2.13886	3.54123	-2.38775	0.423	0.00856092	0.396352	0.402576	0.327228	0.288077	0.634469	2.14398	1.95222	1.10001	1.11074	-1.12784	-0.0197999	-0.177381	-0.688408	-1.11212	-1.592	-0.61035	0.0803248	0.368316	2.13583	-1.33285	0.634999	-0.602775	-0.218054	-1.14344	1.19007	-0.52243	 -1.6	-1.91386	-1.08298	0.685981	0.697998	-2.39658	2.77413	-0.265093	1.87088	-0.100753	1.85448	0.0491829	-0.405882	0.958575	-0.263845	-0.317137	-0.108538	1.62528	-1.4758	-0.320795	-0.679257	0.285992	-0.350539	-2.15408	-0.273511	-0.43638	0.528713	1.87026	-2.64193	0.0926349	-0.0359298	0.545608	1.85039	0.740915	-0.407543	0.666147	0.932478	-1.90409	-1.70468	0.30875	0.271742	0.248349	1.52958	1.90901	-0.705093	-1.81396	0.343957	-1.82029	0.0406275	0.788297	-0.992634	-0.542522	-0.783017	-1.413621e+002	-1.403119e+003	-1.544481e+003
5850	0.380283	1.74419	-1.80335	1.61057	1.97746	3.12627	-2.26561	0.416279	0.286926	0.331334	0.364925	0.538267	0.0279613	0.614712	2.21185	1.82266	1.10694	1.10898	-1.32866	1.33012	0.0532459	-0.579272	-1.63004	0.79376	0.0907943	0.581115	-1.41886	2.4372	-2.11839	1.8897	0.121086	0.548176	-0.430686	0.888174	-0.452674	-1.48217	-0.552584	0.0578831	0.433593	0.698391	-0.771818	3.24621	-0.0242229	-0.840916	0.240751	2.26988	0.335542	0.40268	1.24115	0.0385516	-0.0937014	0.253855	1.79488	-0.969775	1.35363	-0.889636	0.608242	-0.840229	-0.0797526	-0.336357	0.333346	1.32848	2.0446	-2.71317	-1.34958	-1.12133	0.16284	1.21216	-0.0276984	-0.454744	1.0051	2.0278	-2.27729	-2.35489	0.192815	-0.42779	0.302208	1.04962	0.420054	-0.222223	-2.18852	0.903187	-1.29494	-0.00405161	0.829551	0.77061	-1.0155	-0.854063	-1.429812e+002	-1.397835e+003	-1.540816e+003
5900	0.36258	4.51025	-1.75434	1.53701	2.03358	2.98046	-2.48863	0.459772	0.476944	0.345983	0.506548	0.147658	0.225223	0.572564	2.0463	2.02652	1.10052	1.10062	-2.27307	0.0977122	0.222282	-1.13674	-0.86921	-0.211999	0.002566	0.460272	-1.25128	2.40786	-1.03325	-1.04789	1.41415	-0.936444	-0.637311	0.248695	-0.498009	-0.902217	0.698987	-1.11065	0.856675	0.632722	0.312731	2.9764	-0.104267	-0.234813	-0.571623	1.97819	-0.492123	-0.102166	0.927018	-0.746837	-0.44178	-0.797059	2.00293	-0.901923	1.81641	-0.744466	0.56099	0.947212	-0.861228	-0.65393	0.137214	-1.95716	1.99635	-1.62966	0.669923	2.75923	0.00864329	2.35077	1.18901	-0.616298	1.45348	-0.465528	-0.268444	-3.03043	0.873119	-1.79626	0.289195	1.78707	0.471246	-2.9436	-3.1331	0.767752	0.654557	0.00454274	0.989694	0.917936	-0.623021	-0.792938	-1.541980e+002	-1.383964e+003	-1.538162e+003
5950	0.291692	4.69896	-1.74909	1.51079	2.30992	2.9385	-2.49697	0.528753	0.0295348	0.37103	0.560574	0.00673903	0.0949924	0.588162	1.84141	1.76899	1.10145	1.10935	-2.23572	-1.63468	-0.327453	-1.75093	1.67984	0.149041	-0.486242	1.48139	-0.629015	2.2866	-0.166923	-0.946544	-0.239227	-0.645242	-0.644195	0.372034	-0.556285	-1.0319	-0.781615	-1.17729	0.836729	0.611398	0.97542	2.51066	-0.637514	1.27597	1.08105	1.92398	-1.10086	-1.23285	0.925904	-0.895663	1.10701	1.52031	1.87613	-0.869386	0.157586	-0.681654	0.526097	0.635487	-0.923744	-0.350054	-0.0516496	1.65156	1.7497	-2.08139	1.08811	-0.849341	-0.985835	1.96653	-1.13321	-0.495524	1.37715	-1.9262	0.78166	-2.33936	0.440762	-0.675743	0.254429	1.15588	-0.658491	-0.35261	-1.45177	1.14489	-0.0373772	-0.142514	1.06512	0.0576164	0.742861	-0.666055	-1.409031e+002	-1.393434e+003	-1.534337e+003
6000	0.410761	2.213	-1.74167	1.4979	1.68977	3.64162	-2.38351	0.487836	0.0657484	0.398895	0.370372	0.470246	0.166949	0.733336	1.95848	1.91797	1.10134	1.10765	-2.20179	-1.8375	-0.211423	-1.82183	-1.10629	-1.18359	-0.224356	0.854739	-0.1501	2.03447	-0.866093	0.406936	-0.188548	0.0360682	-0.475166	-0.064737	-0.347439	-0.948267	0.340892	-0.351225	0.469591	1.60361	0.0698146	2.34815	0.504854	0.793535	-0.830931	1.93574	0.171152	1.48877	0.801463	0.115789	0.357308	-1.39154	1.28497	-0.482877	-0.270933	-0.770865	1.15795	1.29589	2.03618	-0.109203	-0.252465	0.633425	1.84165	-2.33943	-1.25443	0.351069	0.30669	2.14923	-0.470543	-0.568817	1.25413	2.94667	-1.21786	-2.73853	-0.266928	0.613517	0.251264	1.32676	1.20995	-0.514198	-1.96193	0.73552	1.16589	-0.0658629	1.45064	1.12415	-0.585514	-0.544726	-1.447897e+002	-1.389600e+003	-1.534390e+003
6050	0.287723	5.28012	-1.85086	1.20284	3.15709	3.2896	-2.78743	0.473184	0.200955	0.447354	0.409153	0.0245026	0.119116	0.771313	2.12706	2.05085	1.10198	1.10666	-1.96076	1.31625	0.0380275	-1.05772	0.533492	0.75665	0.267905	0.422844	-1.5577	2.05987	-0.633658	1.41179	-0.324655	0.459246	-0.26221	-0.649592	-0.0596987	-0.21199	-1.13025	0.438414	0.914868	0.154438	0.15884	2.30461	-0.292549	0.922291	0.769832	2.30714	-0.887803	-1.26167	1.04473	-0.031506	-0.339577	0.379793	1.84612	-0.979046	-0.0740028	-0.395975	1.35864	0.393251	-1.38576	0.266866	0.275658	-1.51742	1.84927	-1.27406	-0.188112	-0.842087	0.376601	1.17658	0.18018	-0.229355	1.48829	-0.346988	-0.119511	-1.69246	0.444338	-0.639479	0.349113	1.73357	-0.934085	1.02355	-1.13579	0.503129	-0.891691	0.0841852	1.05062	0.692098	1.09076	-0.230263	-1.325056e+002	-1.399201e+003	-1.531706e+003
6100	0.134064	4.58229	-1.78392	1.17692	2.69936	2.56942	-2.42886	0.454675	0.0918801	0.454002	0.43807	0.072703	0.0567221	0.884838	1.88039	1.86983	1.101	1.10065	-1.52419	-1.14829	-0.155231	-1.27597	0.377614	0.582498	-0.914428	0.975636	-0.882896	1.82661	-0.364983	-0.247503	0.387249	0.550564	-0.0334471	-0.522454	-0.270358	-0.150809	0.0444229	0.559466	0.31614	0.351024	1.10358	2.22895	-0.173365	-0.856412	0.663309	1.7447	-0.161562	-0.0891521	0.770421	0.104058	0.0332374	-0.471174	1.11479	-0.189587	0.00280652	-0.575205	1.84457	-1.48901	0.621081	-0.136992	0.228048	-0.0538823	1.56635	-1.76218	-0.716855	-1.19617	0.294202	2.46806	0.843342	-0.386088	1.99243	1.04927	0.759822	-1.91188	0.540173	-0.0544318	0.323995	1.94013	-0.0195577	1.22179	-1.87023	0.698776	-0.0106009	-0.189713	1.05904	2.1379	2.22323	-0.151377	-1.352131e+002	-1.393195e+003	-1.528409e+003
6150	0.150163	4.59828	-1.78776	1.22645	2.23652	3.19198	-2.55684	0.501595	0.231655	0.541673	0.423663	0.0611855	0.606162	0.564529	2.045	1.65526	1.10277	1.11105	-1.47726	0.104626	0.00311681	-1.17838	-1.51082	0.561902	-0.832619	1.08277	-0.186392	1.57073	-0.532673	-2.26553	0.913962	-0.586519	-0.388494	-0.526804	-0.311255	-0.832202	-1.06062	0.71117	0.36955	1.56208	0.232155	1.92532	0.812884	0.546958	-0.27088	1.18848	0.0356217	-0.689624	0.780208	0.259099	1.64719	0.893351	2.07902	-0.562171	1.66758	-0.413533	1.34878	1.22481	-1.18102	-0.282386	-0.18381	-1.49149	1.35598	-2.14069	-0.647515	0.470612	0.684849	3.67824	0.226336	-0.415823	1.94939	0.977595	-2.92225	-1.91465	1.28876	0.250579	0.196628	2.87536	1.0284	0.0807958	-1.70498	0.668468	-0.472458	-0.0920575	1.13611	-0.343659	-0.257115	-0.604083	-1.496949e+002	-1.393797e+003	-1.543492e+003
6200	0.156954	2.33345	-1.84506	1.20281	2.36816	2.8679	-2.4385	0.433352	0.0871466	0.578456	0.468487	0.0465057	0.181553	0.547422	2.00108	1.89907	1.11357	1.10424	-1.99765	-2.10877	-0.0604491	-1.5118	-0.0080052	-0.304481	-0.697894	0.553779	1.88822	1.59692	-1.00508	-0.41497	0.330389	0.741755	-0.556321	2.05021	-0.151749	-0.822506	0.851846	0.21042	1.0462	1.12839	-1.55276	1.88084	0.346906	0.101881	-0.641784	2.63183	0.652124	0.324977	0.721064	0.733451	1.44026	-0.0635436	2.18119	-0.342761	-1.15467	-0.364017	1.48002	0.583417	0.396397	-0.172645	0.543126	1.2608	1.33341	-1.14806	1.34759	-0.338079	-0.130925	1.67592	0.0650301	-0.285363	0.891977	-1.75885	-0.905876	-2.34829	0.90095	1.32895	0.369427	2.14395	0.459566	-0.943954	-2.62847	1.02103	0.584759	0.12399	1.37683	1.75905	-0.645994	-0.886064	-1.398485e+002	-1.399812e+003	-1.539660e+003
6250	0.189602	3.78924	-1.83938	1.26861	2.90693	3.02601	-2.392	0.364459	0.574822	0.484667	0.523173	0.120458	0.0373154	0.82456	1.88258	1.79436	1.10092	1.14071	-2.66512	-0.730444	-0.023992	-1.03904	1.44009	-1.43193	0.225778	0.973223	-1.05081	1.75525	-0.625504	2.09994	-0.98503	-0.0455115	-1.21249	0.289459	-0.124368	-0.957216	-0.339785	-0.087175	0.193084	1.24163	-1.76621	2.07225	-0.0398094	1.37531	-1.5282	2.18699	-0.483915	-0.790642	0.820969	-0.193496	0.812189	-1.1703	1.37443	-1.19777	-0.493408	-0.408508	0.798327	-0.100459	0.323498	-0.134572	-0.143228	1.01957	1.61381	-1.57025	2.54161	0.430957	-0.484962	2.16482	1.5825	-0.164049	1.61731	0.149565	2.22887	-2.73147	0.360402	0.480529	0.242374	1.25057	-0.105679	2.18825	-2.08966	1.41763	-1.02285	0.189019	1.38754	-1.14706	1.44476	-0.929123	-1.544028e+002	-1.398689e+003	-1.553092e+003
6300	0.310928	2.86785	-1.80706	1.4635	2.04346	3.63932	-2.41234	0.455462	0.336113	0.438712	0.557967	0.186676	0.0846402	0.740698	1.93053	1.85976	1.10033	1.10381	-2.01482	-0.301668	-0.30622	-1.79431	-0.951114	0.519049	-0.762393	1.44781	0.392132	2.03309	-0.204655	-1.56612	0.654359	-1.08628	-0.735375	0.677192	-0.389826	-1.23565	-0.35909	1.12316	0.526505	0.262737	0.0239126	2.23363	-0.36422	-0.929593	0.350777	2.24296	-0.249232	1.58852	0.927088	-0.115324	-1.54253	0.246241	1.7052	-0.526051	-0.888644	-0.616975	0.762262	-1.40269	-1.58392	-0.226998	-0.104533	0.0365597	1.57282	-1.74755	-0.984118	-0.00657324	0.480319	2.89353	-0.190393	-0.446435	1.46073	1.76704	1.64508	-1.68153	0.602215	0.118159	0.176555	1.0386	1.59644	1.13311	-2.17043	1.1501	1.37702	-0.0650449	1.05371	1.84376	-1.26303	-0.362156	-1.449937e+002	-1.384922e+003	-1.529916e+003
6350	0.358893	2.72675	-1.76023	1.38403	1.94584	3.58142	-2.50583	0.542936	0.312276	0.42501	0.535261	0.32848	0.161565	0.64388	1.92719	1.90854	1.10064	1.10615	-1.58857	0.712435	-0.561602	-1.4226	-0.636144	-0.741642	-0.0207285	-0.0456287	-0.0172004	2.03561	-1.13481	1.56615	1.56099	-1.34626	-0.77496	1.03609	-0.337161	-1.04459	0.192633	1.21866	0.476224	0.678166	0.32775	2.56731	0.54821	-0.719203	-0.107019	1.97092	-0.479884	0.491117	0.889629	-0.126209	-1.04862	-1.06532	1.78129	-0.626204	-0.864643	-0.831649	0.876113	-0.966262	-0.300948	0.00563649	0.128085	0.937881	1.4366	-1.51566	-2.09856	0.782483	0.409414	2.06665	-0.470533	-0.612567	1.00637	1.50451	0.232602	-2.25171	-0.0513702	-1.13386	0.219824	0.961989	0.841824	0.11186	-2.0123	0.741008	-1.83927	-0.0570364	1.05148	1.51782	0.129376	-0.349582	-1.382628e+002	-1.390564e+003	-1.528827e+003
6400	0.356273	3.70149	-1.75508	1.38746	2.44388	3.55997	-2.37663	0.425622	0.00829964	0.429746	0.506407	0.0204275	0.012597	0.692827	1.83816	1.90269	1.10074	1.10653	-2.36431	-2.32624	-0.266836	-1.22845	-1.03978	0.500532	0.0238661	-0.0541129	-0.327403	1.94712	-0.942144	-1.05087	-0.0966578	-0.284335	-0.680165	0.239789	-0.528585	-0.975695	0.0439285	0.16631	0.666276	0.420447	-0.381661	2.49451	-0.0580263	0.140451	-1.15441	1.29977	-0.786	-0.267614	0.847807	-0.611296	1.29081	1.0373	1.3847	-0.998124	1.95193	-0.603822	0.708422	0.669833	-0.581469	-0.497179	0.161076	1.23645	1.44209	-1.45695	-0.115599	1.69578	0.140535	2.37699	1.571	-0.423965	0.611502	1.44086	-2.19868	-3.68644	0.00198845	0.581753	0.323078	1.29591	-0.463676	0.795118	-2.6336	0.845608	-0.0162507	-0.10216	1.11423	0.840266	0.114335	-0.391174	-1.414265e+002	-1.398070e+003	-1.539496e+003
6450	0.340041	3.47417	-1.71323	1.45376	1.81973	3.31847	-2.45656	0.456939	0.436834	0.442751	0.617257	0.305289	0.0339706	0.686879	2.14368	1.95913	1.1133	1.10516	-1.32386	1.49621	-0.304324	-0.840274	-0.76555	-1.73516	-1.04036	0.576038	1.74768	1.96337	-0.492459	0.793812	0.251622	-0.570681	-0.331756	0.376247	-0.624349	-0.43774	-0.442227	-0.428737	0.667583	0.385061	-0.211669	2.13889	-0.596251	1.02541	1.26857	1.83259	0.113632	-0.585628	0.677705	0.065212	-0.651816	0.121628	1.53878	-0.487455	1.32705	-0.576006	0.826534	-1.51741	-1.84384	-0.53475	-0.471761	0.173623	1.30444	-1.74647	-0.491254	-0.141248	0.527024	2.66464	0.2178	-0.493192	1.72343	1.69199	-0.695297	-1.97884	-0.0547852	0.477013	0.131719	0.731866	1.51342	0.0131857	-1.94525	1.13442	-1.5558	-0.240802	0.940472	-0.0213679	0.665546	-0.194405	-1.377022e+002	-1.397043e+003	-1.534746e+003
6500	0.503509	4.07637	-1.72837	1.43816	1.96139	3.67178	-2.55542	0.598845	0.121062	0.460406	0.496989	0.0193943	0.168411	0.818142	1.84559	1.87953	1.10002	1.1149	-1.43793	-0.969322	-0.34647	-1.06018	0.00316157	-0.119895	-0.59421	0.37893	0.132213	1.69643	-0.769294	0.172994	0.93757	0.0227369	-0.86726	-0.138112	-0.437059	-0.920375	0.668726	0.641443	0.604477	0.805089	-0.0688293	2.09891	0.209698	1.18547	-0.344575	0.565341	-0.815845	-0.0266236	0.822028	-0.287599	-0.898836	-0.112422	1.48569	-0.857044	-0.149605	-0.725875	0.951238	-0.225562	1.11184	-0.155082	-0.345051	-2.0079	1.29033	-1.74418	0.219934	0.592405	0.619669	0.816437	-0.813648	-0.471561	1.32942	-0.441644	-1.44561	-1.53135	0.407545	-1.88421	-0.066062	1.72024	-0.230735	-0.347892	-1.58486	0.812051	2.00676	-0.139983	1.73337	-0.532556	0.677503	-0.298516	-1.306406e+002	-1.397389e+003	-1.528030e+003
6550	0.462446	3.47561	-1.75198	1.39037	1.88056	3.16866	-2.18032	0.4906	0.046998	0.418112	0.634552	0.275508	0.236819	0.591254	2.10623	1.92376	1.10832	1.10013	-2.5286	1.36683	0.15177	-0.882605	-2.55214	1.23765	-1.40533	0.299654	0.959487	2.06515	-0.589636	1.25842	-1.84543	-0.152337	-0.933444	-0.900895	-0.416114	-0.734299	0.313214	-0.635873	-0.0688092	0.0274416	0.967988	2.11412	-0.555737	-0.12165	-0.738513	1.16483	-0.37556	0.369252	0.62606	-0.421385	-0.646822	-0.498212	1.21239	-1.36024	0.766783	-0.67726	0.500308	0.33736	-2.03605	-0.662851	-0.588897	1.53411	1.52114	-1.42828	-2.21795	0.49908	0.73592	1.29078	-1.76244	-0.451455	1.08895	1.05923	-0.889	-2.92392	0.862641	0.382516	0.127834	1.83592	1.6883	-0.680246	-2.07602	0.894857	1.19554	-0.182719	1.11194	0.829529	-0.727697	-1.15698	-1.443796e+002	-1.396772e+003	-1.541152e+003
6600	0.488668	2.56833	-1.73409	1.35564	2.05546	4.56535	-2.23596	0.483409	0.145669	0.498083	0.585401	0.162721	0.201113	0.56003	1.81005	1.78431	1.10116	1.11037	-2.82069	1.35953	-0.209531	-1.6074	1.46959	-0.369257	-0.991572	0.133334	-0.37231	1.60169	-0.897217	1.62135	0.646644	-0.64173	-0.83067	-0.0406877	-0.383465	-0.536395	0.033694	1.41063	0.206105	-0.35808	-1.52429	2.11778	-0.323351	-0.347705	0.489841	1.97067	-1.02135	1.50839	0.630475	-0.196059	-0.78515	0.380745	1.96937	-1.68492	0.55426	-0.674384	0.387007	-1.1683	0.107209	-0.553951	-0.156533	0.943544	1.32449	-1.11781	-0.36485	-0.977686	-0.600548	1.19783	1.06152	-0.315985	0.970555	0.815455	1.35252	-2.38899	0.62983	0.334122	0.137228	1.8023	0.619307	1.05824	-2.55382	0.390717	-0.298329	-0.15198	1.11126	-0.895539	-1.79558	-0.771281	-1.392034e+002	-1.397328e+003	-1.536532e+003
6650	0.504316	4.59131	-1.72174	1.29589	2.44248	3.7542	-2.23523	0.57875	0.410104	0.486605	0.601976	0.108065	0.138702	0.634148	1.8182	1.97042	1.10041	1.1131	-2.24547	-1.66586	-0.283206	-1.27031	-1.30631	-0.418065	-1.22134	0.258229	-0.699768	1.65387	-0.518621	-0.0827719	-1.7786	-1.04101	-1.26996	-0.595644	-0.488386	-1.06914	-0.362037	-1.97642	0.078056	0.202013	0.166409	2.2178	0.744643	0.59312	1.41266	1.71931	-0.393305	1.66787	0.593119	0.212742	-0.0013233	0.121387	1.55244	-1.35578	1.0186	-0.767055	0.273193	0.0097636	-0.793453	-0.546332	-0.999673	-0.646542	1.33955	-1.84533	0.0756632	-0.635404	0.316841	1.45617	-1.74156	-0.503264	1.70765	0.444671	0.77231	-2.02849	0.595053	-0.437257	-0.0278404	1.72608	0.22898	-0.0344913	-1.85957	0.369537	0.947573	-0.101557	1.2463	-1.27884	-0.712458	-0.964239	-1.414450e+002	-1.389823e+003	-1.531268e+003
6700	0.572056	1.86709	-1.78323	1.52037	1.92424	4.59136	-2.44314	0.594267	0.129096	0.518359	0.685832	0.274535	0.250535	0.562422	1.92431	1.7043	1.11052	1.10791	-2.17475	-0.261308	-0.201579	-1.48049	-0.677145	0.611715	-0.404972	0.397264	0.482425	1.52389	-0.621078	-1.66915	0.32744	-1.0381	-0.961939	1.13678	-0.300874	-0.908023	0.108166	-0.995402	0.980625	0.462147	1.3334	1.92647	0.0845789	0.168903	-2.1286	2.3933	0.286562	0.361129	0.657914	0.288985	-1.39109	-1.50219	2.01456	-1.18777	0.97845	-0.505038	0.323237	0.903375	-1.62637	0.039739	-0.886251	0.0334073	1.51725	-1.58407	-0.423298	-0.315755	-0.953494	2.04235	-0.718642	-0.315233	1.13808	1.10429	0.121792	-2.64821	0.552378	-0.613109	0.137728	1.37596	0.768748	-0.998299	-1.66844	0.71502	1.18189	0.0133372	1.03769	-0.322859	0.158122	-1.30134	-1.422247e+002	-1.388409e+003	-1.530633e+003
