Level	Simulation	Output_Var	Time	Data	Prediction
1_3	3	Qu_tot_out	1.92	14666.2	11323.1
1_3	3	Qu_tot_out	7	20643.8	21658
1_3	3	Qu_tot_out	11	21849.3	23167.9
1_3	3	Qu_tot_out	12.67	22334.8	23379.8
1_3	3	Qu_tot_out	13.92	22991.8	23473
1_3	3	Qu_tot_out	20.92	23098	23623.8
1_3	3	Qu_tot_out	25.5	23105.5	23634.5

1_3	3	Ccpt	0		0
1_3	3	Ccpt	0.1		0.615384
1_3	3	Ccpt	0.2		0.636269
1_3	3	Ccpt	0.3		0.616733
1_3	3	Ccpt	0.4		0.595139
1_3	3	Ccpt	0.5		0.574117
1_3	3	Ccpt	0.6		0.553824
1_3	3	Ccpt	0.7		0.534249
1_3	3	Ccpt	0.8		0.515365
1_3	3	Ccpt	0.9		0.497148
1_3	3	Ccpt	1		0.479576
1_3	3	Ccpt	1.1		0.462624
1_3	3	Ccpt	1.2		0.44627
1_3	3	Ccpt	1.3		0.430496
1_3	3	Ccpt	1.4		0.415279
1_3	3	Ccpt	1.5		0.4006
1_3	3	Ccpt	1.6		0.38644
1_3	3	Ccpt	1.7		0.372781
1_3	3	Ccpt	1.8		0.359605
1_3	3	Ccpt	1.9		0.346894
1_3	3	Ccpt	2		0.334632
1_3	3	Ccpt	2.1		0.322802
1_3	3	Ccpt	2.2		0.311391
1_3	3	Ccpt	2.3		0.300384
1_3	3	Ccpt	2.4		0.289766
1_3	3	Ccpt	2.5		0.279524
1_3	3	Ccpt	2.6		0.269644
1_3	3	Ccpt	2.7		0.260113
1_3	3	Ccpt	2.8		0.250919
1_3	3	Ccpt	2.9		0.24205
1_3	3	Ccpt	3		0.233494
1_3	3	Ccpt	3.1		0.225241
1_3	3	Ccpt	3.2		0.217279
1_3	3	Ccpt	3.3		0.209599
1_3	3	Ccpt	3.4		0.202191
1_3	3	Ccpt	3.5		0.195044
1_3	3	Ccpt	3.6		0.18815
1_3	3	Ccpt	3.7		0.181499
1_3	3	Ccpt	3.8		0.175084
1_3	3	Ccpt	3.9		0.168895
1_3	3	Ccpt	4		0.162925
1_3	3	Ccpt	4.1		0.157167
1_3	3	Ccpt	4.2		0.151611
1_3	3	Ccpt	4.3		0.146252
1_3	3	Ccpt	4.4		0.141083
1_3	3	Ccpt	4.5		0.136096
1_3	3	Ccpt	4.6		0.131285
1_3	3	Ccpt	4.7		0.126645
1_3	3	Ccpt	4.8		0.122168
1_3	3	Ccpt	4.9		0.11785
1_3	3	Ccpt	5		0.113684
1_3	3	Ccpt	5.1		0.109666
1_3	3	Ccpt	5.2		0.105789
1_3	3	Ccpt	5.3		0.10205
1_3	3	Ccpt	5.4		0.0984424
1_3	3	Ccpt	5.5		0.0949627
1_3	3	Ccpt	5.6		0.0916061
1_3	3	Ccpt	5.7		0.0883682
1_3	3	Ccpt	5.8		0.0852446
1_3	3	Ccpt	5.9		0.0822315
1_3	3	Ccpt	6		0.0793249
1_3	3	Ccpt	6.1		0.076521
1_3	3	Ccpt	6.2		0.0738163
1_3	3	Ccpt	6.3		0.0712071
1_3	3	Ccpt	6.4		0.0686902
1_3	3	Ccpt	6.5		0.0662622
1_3	3	Ccpt	6.6		0.0639201
1_3	3	Ccpt	6.7		0.0616607
1_3	3	Ccpt	6.8		0.0594812
1_3	3	Ccpt	6.9		0.0573788
1_3	3	Ccpt	7		0.0553506
1_3	3	Ccpt	7.1		0.0533942
1_3	3	Ccpt	7.2		0.0515069
1_3	3	Ccpt	7.3		0.0496863
1_3	3	Ccpt	7.4		0.04793
1_3	3	Ccpt	7.5		0.0462359
1_3	3	Ccpt	7.6		0.0446016
1_3	3	Ccpt	7.7		0.0430251
1_3	3	Ccpt	7.8		0.0415043
1_3	3	Ccpt	7.9		0.0400372
1_3	3	Ccpt	8		0.038622
1_3	3	Ccpt	8.1		0.0372569
1_3	3	Ccpt	8.2		0.03594
1_3	3	Ccpt	8.3		0.0346696
1_3	3	Ccpt	8.4		0.0334442
1_3	3	Ccpt	8.5		0.032262
1_3	3	Ccpt	8.6		0.0311217
1_3	3	Ccpt	8.7		0.0300216
1_3	3	Ccpt	8.8		0.0289605
1_3	3	Ccpt	8.9		0.0279368
1_3	3	Ccpt	9		0.0269493
1_3	3	Ccpt	9.1		0.0259968
1_3	3	Ccpt	9.2		0.0250779
1_3	3	Ccpt	9.3		0.0241915
1_3	3	Ccpt	9.4		0.0233364
1_3	3	Ccpt	9.5		0.0225115
1_3	3	Ccpt	9.6		0.0217158
1_3	3	Ccpt	9.7		0.0209482
1_3	3	Ccpt	9.8		0.0202078
1_3	3	Ccpt	9.9		0.0194935
1_3	3	Ccpt	10		0.0188045
1_3	3	Ccpt	10.1		0.0181398
1_3	3	Ccpt	10.2		0.0174986
1_3	3	Ccpt	10.3		0.0168801
1_3	3	Ccpt	10.4		0.0162834
1_3	3	Ccpt	10.5		0.0157079
1_3	3	Ccpt	10.6		0.0151526
1_3	3	Ccpt	10.7		0.0146171
1_3	3	Ccpt	10.8		0.0141004
1_3	3	Ccpt	10.9		0.013602
1_3	3	Ccpt	11		0.0131212
1_3	3	Ccpt	11.1		0.0126574
1_3	3	Ccpt	11.2		0.0122099
1_3	3	Ccpt	11.3		0.0117783
1_3	3	Ccpt	11.4		0.0113619
1_3	3	Ccpt	11.5		0.0109603
1_3	3	Ccpt	11.6		0.0105729
1_3	3	Ccpt	11.7		0.0101992
1_3	3	Ccpt	11.8		0.00983862
1_3	3	Ccpt	11.9		0.00949082
1_3	3	Ccpt	12		0.0091553
1_3	3	Ccpt	12.1		0.00883167
1_3	3	Ccpt	12.2		0.00851947
1_3	3	Ccpt	12.3		0.00821833
1_3	3	Ccpt	12.4		0.00792782
1_3	3	Ccpt	12.5		0.00764759
1_3	3	Ccpt	12.6		0.00737724
1_3	3	Ccpt	12.7		0.00711647
1_3	3	Ccpt	12.8		0.00686491
1_3	3	Ccpt	12.9		0.00662224
1_3	3	Ccpt	13		0.00638813
1_3	3	Ccpt	13.1		0.00616232
1_3	3	Ccpt	13.2		0.00594448
1_3	3	Ccpt	13.3		0.00573435
1_3	3	Ccpt	13.4		0.00553163
1_3	3	Ccpt	13.5		0.0053361
1_3	3	Ccpt	13.6		0.00514748
1_3	3	Ccpt	13.7		0.00496553
1_3	3	Ccpt	13.8		0.00479001
1_3	3	Ccpt	13.9		0.00462069
1_3	3	Ccpt	14		0.00445737
1_3	3	Ccpt	14.1		0.00429981
1_3	3	Ccpt	14.2		0.00414783
1_3	3	Ccpt	14.3		0.00400122
1_3	3	Ccpt	14.4		0.00385979
1_3	3	Ccpt	14.5		0.00372336
1_3	3	Ccpt	14.6		0.00359175
1_3	3	Ccpt	14.7		0.00346479
1_3	3	Ccpt	14.8		0.00334232
1_3	3	Ccpt	14.9		0.00322418
1_3	3	Ccpt	15		0.00311022
1_3	3	Ccpt	15.1		0.00300028
1_3	3	Ccpt	15.2		0.00289423
1_3	3	Ccpt	15.3		0.00279193
1_3	3	Ccpt	15.4		0.00269325
1_3	3	Ccpt	15.5		0.00259805
1_3	3	Ccpt	15.6		0.00250622
1_3	3	Ccpt	15.7		0.00241763
1_3	3	Ccpt	15.8		0.00233218
1_3	3	Ccpt	15.9		0.00224974
1_3	3	Ccpt	16		0.00217022
1_3	3	Ccpt	16.1		0.00209351
1_3	3	Ccpt	16.2		0.00201951
1_3	3	Ccpt	16.3		0.00194813
1_3	3	Ccpt	16.4		0.00187927
1_3	3	Ccpt	16.5		0.00181284
1_3	3	Ccpt	16.6		0.00174877
1_3	3	Ccpt	16.7		0.00168695
1_3	3	Ccpt	16.8		0.00162732
1_3	3	Ccpt	16.9		0.0015698
1_3	3	Ccpt	17		0.00151432
1_3	3	Ccpt	17.1		0.00146079
1_3	3	Ccpt	17.2		0.00140916
1_3	3	Ccpt	17.3		0.00135935
1_3	3	Ccpt	17.4		0.0013113
1_3	3	Ccpt	17.5		0.00126495
1_3	3	Ccpt	17.6		0.00122024
1_3	3	Ccpt	17.7		0.00117711
1_3	3	Ccpt	17.8		0.0011355
1_3	3	Ccpt	17.9		0.00109536
1_3	3	Ccpt	18		0.00105665
1_3	3	Ccpt	18.1		0.0010193
1_3	3	Ccpt	18.2		0.000983268
1_3	3	Ccpt	18.3		0.000948513
1_3	3	Ccpt	18.4		0.000914986
1_3	3	Ccpt	18.5		0.000882645
1_3	3	Ccpt	18.6		0.000851446
1_3	3	Ccpt	18.7		0.00082135
1_3	3	Ccpt	18.8		0.000792318
1_3	3	Ccpt	18.9		0.000764313
1_3	3	Ccpt	19		0.000737297
1_3	3	Ccpt	19.1		0.000711236
1_3	3	Ccpt	19.2		0.000686096
1_3	3	Ccpt	19.3		0.000661845
1_3	3	Ccpt	19.4		0.000638451
1_3	3	Ccpt	19.5		0.000615884
1_3	3	Ccpt	19.6		0.000594114
1_3	3	Ccpt	19.7		0.000573114
1_3	3	Ccpt	19.8		0.000552857
1_3	3	Ccpt	19.9		0.000533315
1_3	3	Ccpt	20		0.000514464
1_3	3	Ccpt	20.1		0.00049628
1_3	3	Ccpt	20.2		0.000478738
1_3	3	Ccpt	20.3		0.000461816
1_3	3	Ccpt	20.4		0.000445492
1_3	3	Ccpt	20.5		0.000429746
1_3	3	Ccpt	20.6		0.000414556
1_3	3	Ccpt	20.7		0.000399902
1_3	3	Ccpt	20.8		0.000385767
1_3	3	Ccpt	20.9		0.000372132
1_3	3	Ccpt	21		0.000358978
1_3	3	Ccpt	21.1		0.000346289
1_3	3	Ccpt	21.2		0.000334049
1_3	3	Ccpt	21.3		0.000322242
1_3	3	Ccpt	21.4		0.000310852
1_3	3	Ccpt	21.5		0.000299864
1_3	3	Ccpt	21.6		0.000289265
1_3	3	Ccpt	21.7		0.00027904
1_3	3	Ccpt	21.8		0.000269177
1_3	3	Ccpt	21.9		0.000259661
1_3	3	Ccpt	22		0.000250482
1_3	3	Ccpt	22.1		0.000241628
1_3	3	Ccpt	22.2		0.000233086
1_3	3	Ccpt	22.3		0.000224847
1_3	3	Ccpt	22.4		0.000216898
1_3	3	Ccpt	22.5		0.000209231
1_3	3	Ccpt	22.6		0.000201835
1_3	3	Ccpt	22.7		0.0001947
1_3	3	Ccpt	22.8		0.000187818
1_3	3	Ccpt	22.9		0.000181179
1_3	3	Ccpt	23		0.000174774
1_3	3	Ccpt	23.1		0.000168596
1_3	3	Ccpt	23.2		0.000162636
1_3	3	Ccpt	23.3		0.000156887
1_3	3	Ccpt	23.4		0.000151341
1_3	3	Ccpt	23.5		0.000145992
1_3	3	Ccpt	23.6		0.000140831
1_3	3	Ccpt	23.7		0.000135853
1_3	3	Ccpt	23.8		0.000131051
1_3	3	Ccpt	23.9		0.000126418
1_3	3	Ccpt	24		0.000121949
1_3	3	Ccpt	24.1		0.000117638
1_3	3	Ccpt	24.2		0.000113479
1_3	3	Ccpt	24.3		0.000109468
1_3	3	Ccpt	24.4		0.000105599
1_3	3	Ccpt	24.5		0.000101866
1_3	3	Ccpt	24.6		9.82645e-005
1_3	3	Ccpt	24.7		9.4791e-005
1_3	3	Ccpt	24.8		9.14403e-005
1_3	3	Ccpt	24.9		8.82082e-005
1_3	3	Ccpt	25		8.50904e-005
1_3	3	Ccpt	25.1		8.20827e-005
1_3	3	Ccpt	25.2		7.91814e-005
1_3	3	Ccpt	25.3		7.63826e-005
1_3	3	Ccpt	25.4		7.36827e-005
1_3	3	Ccpt	25.5		7.10783e-005
1_3	3	Ccpt	25.6		6.85659e-005
1_3	3	Ccpt	25.7		6.61423e-005
1_3	3	Ccpt	25.8		6.38044e-005
1_3	3	Ccpt	25.9		6.15491e-005
1_3	3	Ccpt	26		5.93736e-005
1_3	3	Ccpt	26.1		5.72749e-005
1_3	3	Ccpt	26.2		5.52504e-005
1_3	3	Ccpt	26.3		5.32975e-005
1_3	3	Ccpt	26.4		5.14136e-005
1_3	3	Ccpt	26.5		4.95963e-005
1_3	3	Ccpt	26.6		4.78433e-005
1_3	3	Ccpt	26.7		4.61522e-005
1_3	3	Ccpt	26.8		4.45209e-005
1_3	3	Ccpt	26.9		4.29472e-005
1_3	3	Ccpt	27		4.14292e-005
1_3	3	Ccpt	27.1		3.99648e-005
1_3	3	Ccpt	27.2		3.85522e-005
1_3	3	Ccpt	27.3		3.71895e-005
1_3	3	Ccpt	27.4		3.58749e-005
1_3	3	Ccpt	27.5		3.46069e-005
1_3	3	Ccpt	27.6		3.33836e-005
1_3	3	Ccpt	27.7		3.22036e-005
1_3	3	Ccpt	27.8		3.10654e-005
1_3	3	Ccpt	27.9		2.99673e-005
1_3	3	Ccpt	28		2.89081e-005
1_3	3	Ccpt	28.1		2.78863e-005
1_3	3	Ccpt	28.2		2.69006e-005
1_3	3	Ccpt	28.3		2.59497e-005
1_3	3	Ccpt	28.4		2.50325e-005
1_3	3	Ccpt	28.5		2.41477e-005
1_3	3	Ccpt	28.6		2.32941e-005
1_3	3	Ccpt	28.7		2.24708e-005
1_3	3	Ccpt	28.8		2.16765e-005
1_3	3	Ccpt	28.9		2.09103e-005
1_3	3	Ccpt	29		2.01712e-005
1_3	3	Ccpt	29.1		1.94582e-005
1_3	3	Ccpt	29.2		1.87704e-005
1_3	3	Ccpt	29.3		1.8107e-005
1_3	3	Ccpt	29.4		1.74669e-005
1_3	3	Ccpt	29.5		1.68495e-005
1_3	3	Ccpt	29.6		1.6254e-005
1_3	3	Ccpt	29.7		1.56794e-005
1_3	3	Ccpt	29.8		1.51252e-005
1_3	3	Ccpt	29.9		1.45906e-005
1_3	3	Ccpt	30		1.40749e-005
1_3	3	Ccpt	30.1		1.35774e-005
1_3	3	Ccpt	30.2		1.30974e-005
1_3	3	Ccpt	30.3		1.26344e-005
1_3	3	Ccpt	30.4		1.21878e-005
1_3	3	Ccpt	30.5		1.1757e-005
1_3	3	Ccpt	30.6		1.13414e-005
1_3	3	Ccpt	30.7		1.09406e-005
1_3	3	Ccpt	30.8		1.05538e-005
1_3	3	Ccpt	30.9		1.01808e-005
1_3	3	Ccpt	31		9.82094e-006
1_3	3	Ccpt	31.1		9.4738e-006
1_3	3	Ccpt	31.2		9.13894e-006
1_3	3	Ccpt	31.3		8.81591e-006
1_3	3	Ccpt	31.4		8.50429e-006
1_3	3	Ccpt	31.5		8.2037e-006
1_3	3	Ccpt	31.6		7.91372e-006
1_3	3	Ccpt	31.7		7.634e-006
1_3	3	Ccpt	31.8		7.36416e-006
1_3	3	Ccpt	31.9		7.10387e-006
1_3	3	Ccpt	32		6.85277e-006
1_3	3	Ccpt	32.1		6.61055e-006
1_3	3	Ccpt	32.2		6.37688e-006
1_3	3	Ccpt	32.3		6.15148e-006
1_3	3	Ccpt	32.4		5.93405e-006
1_3	3	Ccpt	32.5		5.7243e-006
1_3	3	Ccpt	32.6		5.52197e-006
1_3	3	Ccpt	32.7		5.32678e-006
1_3	3	Ccpt	32.8		5.1385e-006
1_3	3	Ccpt	32.9		4.95687e-006
1_3	3	Ccpt	33		4.78166e-006
1_3	3	Ccpt	33.1		4.61265e-006
1_3	3	Ccpt	33.2		4.4496e-006
1_3	3	Ccpt	33.3		4.29233e-006
1_3	3	Ccpt	33.4		4.14061e-006
1_3	3	Ccpt	33.5		3.99425e-006
1_3	3	Ccpt	33.6		3.85307e-006
1_3	3	Ccpt	33.7		3.71687e-006
1_3	3	Ccpt	33.8		3.58549e-006
1_3	3	Ccpt	33.9		3.45876e-006
1_3	3	Ccpt	34		3.3365e-006
1_3	3	Ccpt	34.1		3.21857e-006
1_3	3	Ccpt	34.2		3.1048e-006
1_3	3	Ccpt	34.3		2.99506e-006
1_3	3	Ccpt	34.4		2.88919e-006
1_3	3	Ccpt	34.5		2.78707e-006
1_3	3	Ccpt	34.6		2.68856e-006
1_3	3	Ccpt	34.7		2.59353e-006
1_3	3	Ccpt	34.8		2.50185e-006
1_3	3	Ccpt	34.9		2.41342e-006
1_3	3	Ccpt	35		2.32811e-006
1_3	3	Ccpt	35.1		2.24582e-006
1_3	3	Ccpt	35.2		2.16644e-006
1_3	3	Ccpt	35.3		2.08987e-006
1_3	3	Ccpt	35.4		2.016e-006
1_3	3	Ccpt	35.5		1.94474e-006
1_3	3	Ccpt	35.6		1.876e-006
1_3	3	Ccpt	35.7		1.80969e-006
1_3	3	Ccpt	35.8		1.74572e-006
1_3	3	Ccpt	35.9		1.68401e-006
1_3	3	Ccpt	36		1.62449e-006
1_3	3	Ccpt	36.1		1.56707e-006
1_3	3	Ccpt	36.2		1.51168e-006
1_3	3	Ccpt	36.3		1.45825e-006
1_3	3	Ccpt	36.4		1.4067e-006
1_3	3	Ccpt	36.5		1.35698e-006
1_3	3	Ccpt	36.6		1.30902e-006
1_3	3	Ccpt	36.7		1.26275e-006
1_3	3	Ccpt	36.8		1.21811e-006
1_3	3	Ccpt	36.9		1.17506e-006
1_3	3	Ccpt	37		1.13352e-006
1_3	3	Ccpt	37.1		1.09346e-006
1_3	3	Ccpt	37.2		1.05481e-006
1_3	3	Ccpt	37.3		1.01752e-006
1_3	3	Ccpt	37.4		9.81556e-007
1_3	3	Ccpt	37.5		9.46861e-007
1_3	3	Ccpt	37.6		9.13393e-007
1_3	3	Ccpt	37.7		8.81107e-007
1_3	3	Ccpt	37.8		8.49963e-007
1_3	3	Ccpt	37.9		8.1992e-007
1_3	3	Ccpt	38		7.90938e-007
1_3	3	Ccpt	38.1		7.62981e-007
1_3	3	Ccpt	38.2		7.36013e-007
1_3	3	Ccpt	38.3		7.09997e-007
1_3	3	Ccpt	38.4		6.84901e-007
1_3	3	Ccpt	38.5		6.60692e-007
1_3	3	Ccpt	38.6		6.37339e-007
1_3	3	Ccpt	38.7		6.14811e-007
1_3	3	Ccpt	38.8		5.9308e-007
1_3	3	Ccpt	38.9		5.72116e-007
1_3	3	Ccpt	39		5.51894e-007
1_3	3	Ccpt	39.1		5.32386e-007
1_3	3	Ccpt	39.2		5.13568e-007
1_3	3	Ccpt	39.3		4.95415e-007
1_3	3	Ccpt	39.4		4.77904e-007
1_3	3	Ccpt	39.5		4.61012e-007
1_3	3	Ccpt	39.6		4.44716e-007
1_3	3	Ccpt	39.7		4.28997e-007
1_3	3	Ccpt	39.8		4.13834e-007
1_3	3	Ccpt	39.9		3.99206e-007
1_3	3	Ccpt	40		3.85095e-007
1_3	3	Ccpt	40.1		3.71483e-007
1_3	3	Ccpt	40.2		3.58351e-007
1_3	3	Ccpt	40.3		3.45682e-007
1_3	3	Ccpt	40.4		3.33462e-007
1_3	3	Ccpt	40.5		3.21674e-007
1_3	3	Ccpt	40.6		3.10303e-007
1_3	3	Ccpt	40.7		2.99335e-007
1_3	3	Ccpt	40.8		2.88754e-007
1_3	3	Ccpt	40.9		2.78547e-007
1_3	3	Ccpt	41		2.68701e-007
1_3	3	Ccpt	41.1		2.59203e-007
1_3	3	Ccpt	41.2		2.5004e-007
1_3	3	Ccpt	41.3		2.41201e-007
1_3	3	Ccpt	41.4		2.32674e-007
1_3	3	Ccpt	41.5		2.24449e-007
1_3	3	Ccpt	41.6		2.16514e-007
1_3	3	Ccpt	41.7		2.08861e-007
1_3	3	Ccpt	41.8		2.01478e-007
1_3	3	Ccpt	41.9		1.94356e-007
1_3	3	Ccpt	42		1.87485e-007
1_3	3	Ccpt	42.1		1.80858e-007
1_3	3	Ccpt	42.2		1.74465e-007
1_3	3	Ccpt	42.3		1.68297e-007
1_3	3	Ccpt	42.4		1.62348e-007
1_3	3	Ccpt	42.5		1.5661e-007
1_3	3	Ccpt	42.6		1.51074e-007
1_3	3	Ccpt	42.7		1.45733e-007
1_3	3	Ccpt	42.8		1.40582e-007
1_3	3	Ccpt	42.9		1.35612e-007
1_3	3	Ccpt	43		1.30819e-007
1_3	3	Ccpt	43.1		1.26195e-007
1_3	3	Ccpt	43.2		1.21734e-007
1_3	3	Ccpt	43.3		1.17432e-007
1_3	3	Ccpt	43.4		1.13281e-007
1_3	3	Ccpt	43.5		1.09277e-007
1_3	3	Ccpt	43.6		1.05414e-007
1_3	3	Ccpt	43.7		1.01688e-007
1_3	3	Ccpt	43.8		9.80937e-008
1_3	3	Ccpt	43.9		9.46265e-008
1_3	3	Ccpt	44		9.12817e-008
1_3	3	Ccpt	44.1		8.80552e-008
1_3	3	Ccpt	44.2		8.49428e-008
1_3	3	Ccpt	44.3		8.19403e-008
1_3	3	Ccpt	44.4		7.9044e-008
1_3	3	Ccpt	44.5		7.62501e-008
1_3	3	Ccpt	44.6		7.35549e-008
1_3	3	Ccpt	44.7		7.0955e-008
1_3	3	Ccpt	44.8		6.8447e-008
1_3	3	Ccpt	44.9		6.60276e-008
1_3	3	Ccpt	45		6.36937e-008
1_3	3	Ccpt	45.1		6.14423e-008
1_3	3	Ccpt	45.2		5.92705e-008
1_3	3	Ccpt	45.3		5.71755e-008
1_3	3	Ccpt	45.4		5.51545e-008
1_3	3	Ccpt	45.5		5.3205e-008
1_3	3	Ccpt	45.6		5.13244e-008
1_3	3	Ccpt	45.7		4.95102e-008
1_3	3	Ccpt	45.8		4.77602e-008
1_3	3	Ccpt	45.9		4.6072e-008
1_3	3	Ccpt	46		4.44436e-008
1_3	3	Ccpt	46.1		4.28726e-008
1_3	3	Ccpt	46.2		4.13572e-008
1_3	3	Ccpt	46.3		3.98954e-008
1_3	3	Ccpt	46.4		3.84852e-008
1_3	3	Ccpt	46.5		3.71249e-008
1_3	3	Ccpt	46.6		3.58127e-008
1_3	3	Ccpt	46.7		3.45468e-008
1_3	3	Ccpt	46.8		3.33257e-008
1_3	3	Ccpt	46.9		3.21477e-008
1_3	3	Ccpt	47		3.10114e-008
1_3	3	Ccpt	47.1		2.99153e-008
1_3	3	Ccpt	47.2		2.88579e-008
1_3	3	Ccpt	47.3		2.78378e-008
1_3	3	Ccpt	47.4		2.68539e-008
1_3	3	Ccpt	47.5		2.59047e-008
1_3	3	Ccpt	47.6		2.4989e-008
1_3	3	Ccpt	47.7		2.41058e-008
1_3	3	Ccpt	47.8		2.32537e-008
1_3	3	Ccpt	47.9		2.24318e-008
1_3	3	Ccpt	48		2.16389e-008

1_3	3	Ctot	0		0
1_3	3	Ctot	0.1		0.784366
1_3	3	Ctot	0.2		0.810986
1_3	3	Ctot	0.3		0.786086
1_3	3	Ctot	0.4		0.758561
1_3	3	Ctot	0.5		0.731767
1_3	3	Ctot	0.6		0.705902
1_3	3	Ctot	0.7		0.680951
1_3	3	Ctot	0.8		0.656882
1_3	3	Ctot	0.9		0.633663
1_3	3	Ctot	1		0.611265
1_3	3	Ctot	1.1		0.589658
1_3	3	Ctot	1.2		0.568814
1_3	3	Ctot	1.3		0.548708
1_3	3	Ctot	1.4		0.529313
1_3	3	Ctot	1.5		0.510604
1_3	3	Ctot	1.6		0.492555
1_3	3	Ctot	1.7		0.475145
1_3	3	Ctot	1.8		0.45835
1_3	3	Ctot	1.9		0.442149
1_3	3	Ctot	2		0.42652
1_3	3	Ctot	2.1		0.411443
1_3	3	Ctot	2.2		0.396898
1_3	3	Ctot	2.3		0.382868
1_3	3	Ctot	2.4		0.369335
1_3	3	Ctot	2.5		0.35628
1_3	3	Ctot	2.6		0.343687
1_3	3	Ctot	2.7		0.331539
1_3	3	Ctot	2.8		0.31982
1_3	3	Ctot	2.9		0.308516
1_3	3	Ctot	3		0.297611
1_3	3	Ctot	3.1		0.287091
1_3	3	Ctot	3.2		0.276943
1_3	3	Ctot	3.3		0.267154
1_3	3	Ctot	3.4		0.257711
1_3	3	Ctot	3.5		0.248602
1_3	3	Ctot	3.6		0.239815
1_3	3	Ctot	3.7		0.231338
1_3	3	Ctot	3.8		0.223161
1_3	3	Ctot	3.9		0.215273
1_3	3	Ctot	4		0.207664
1_3	3	Ctot	4.1		0.200324
1_3	3	Ctot	4.2		0.193243
1_3	3	Ctot	4.3		0.186413
1_3	3	Ctot	4.4		0.179823
1_3	3	Ctot	4.5		0.173467
1_3	3	Ctot	4.6		0.167336
1_3	3	Ctot	4.7		0.161421
1_3	3	Ctot	4.8		0.155715
1_3	3	Ctot	4.9		0.150211
1_3	3	Ctot	5		0.144902
1_3	3	Ctot	5.1		0.139779
1_3	3	Ctot	5.2		0.134838
1_3	3	Ctot	5.3		0.130072
1_3	3	Ctot	5.4		0.125474
1_3	3	Ctot	5.5		0.121039
1_3	3	Ctot	5.6		0.116761
1_3	3	Ctot	5.7		0.112634
1_3	3	Ctot	5.8		0.108652
1_3	3	Ctot	5.9		0.104812
1_3	3	Ctot	6		0.101107
1_3	3	Ctot	6.1		0.0975334
1_3	3	Ctot	6.2		0.0940859
1_3	3	Ctot	6.3		0.0907603
1_3	3	Ctot	6.4		0.0875522
1_3	3	Ctot	6.5		0.0844576
1_3	3	Ctot	6.6		0.0814723
1_3	3	Ctot	6.7		0.0785925
1_3	3	Ctot	6.8		0.0758145
1_3	3	Ctot	6.9		0.0731347
1_3	3	Ctot	7		0.0705497
1_3	3	Ctot	7.1		0.068056
1_3	3	Ctot	7.2		0.0656504
1_3	3	Ctot	7.3		0.0633299
1_3	3	Ctot	7.4		0.0610914
1_3	3	Ctot	7.5		0.058932
1_3	3	Ctot	7.6		0.056849
1_3	3	Ctot	7.7		0.0548396
1_3	3	Ctot	7.8		0.0529012
1_3	3	Ctot	7.9		0.0510313
1_3	3	Ctot	8		0.0492275
1_3	3	Ctot	8.1		0.0474875
1_3	3	Ctot	8.2		0.045809
1_3	3	Ctot	8.3		0.0441898
1_3	3	Ctot	8.4		0.0426278
1_3	3	Ctot	8.5		0.0411211
1_3	3	Ctot	8.6		0.0396676
1_3	3	Ctot	8.7		0.0382654
1_3	3	Ctot	8.8		0.0369129
1_3	3	Ctot	8.9		0.0356081
1_3	3	Ctot	9		0.0343495
1_3	3	Ctot	9.1		0.0331354
1_3	3	Ctot	9.2		0.0319641
1_3	3	Ctot	9.3		0.0308343
1_3	3	Ctot	9.4		0.0297444
1_3	3	Ctot	9.5		0.0286931
1_3	3	Ctot	9.6		0.0276789
1_3	3	Ctot	9.7		0.0267005
1_3	3	Ctot	9.8		0.0257567
1_3	3	Ctot	9.9		0.0248463
1_3	3	Ctot	10		0.0239681
1_3	3	Ctot	10.1		0.0231209
1_3	3	Ctot	10.2		0.0223036
1_3	3	Ctot	10.3		0.0215153
1_3	3	Ctot	10.4		0.0207548
1_3	3	Ctot	10.5		0.0200212
1_3	3	Ctot	10.6		0.0193135
1_3	3	Ctot	10.7		0.0186308
1_3	3	Ctot	10.8		0.0179723
1_3	3	Ctot	10.9		0.017337
1_3	3	Ctot	11		0.0167242
1_3	3	Ctot	11.1		0.016133
1_3	3	Ctot	11.2		0.0155627
1_3	3	Ctot	11.3		0.0150126
1_3	3	Ctot	11.4		0.0144819
1_3	3	Ctot	11.5		0.01397
1_3	3	Ctot	11.6		0.0134761
1_3	3	Ctot	11.7		0.0129998
1_3	3	Ctot	11.8		0.0125403
1_3	3	Ctot	11.9		0.012097
1_3	3	Ctot	12		0.0116693
1_3	3	Ctot	12.1		0.0112568
1_3	3	Ctot	12.2		0.0108589
1_3	3	Ctot	12.3		0.010475
1_3	3	Ctot	12.4		0.0101048
1_3	3	Ctot	12.5		0.00974758
1_3	3	Ctot	12.6		0.009403
1_3	3	Ctot	12.7		0.00907062
1_3	3	Ctot	12.8		0.00874999
1_3	3	Ctot	12.9		0.00844068
1_3	3	Ctot	13		0.00814228
1_3	3	Ctot	13.1		0.00785446
1_3	3	Ctot	13.2		0.00757681
1_3	3	Ctot	13.3		0.00730898
1_3	3	Ctot	13.4		0.0070506
1_3	3	Ctot	13.5		0.00680137
1_3	3	Ctot	13.6		0.00656095
1_3	3	Ctot	13.7		0.00632904
1_3	3	Ctot	13.8		0.00610532
1_3	3	Ctot	13.9		0.00588951
1_3	3	Ctot	14		0.00568134
1_3	3	Ctot	14.1		0.00548052
