Level	Simulation	Output_Var	Time	Data	Prediction
1_1	1	Ccpt	17.3		0.00787894
1_1	1	Ccpt	17.4		0.0076983
1_1	1	Ccpt	17.5		0.0075218
1_1	1	Ccpt	17.6		0.00734935
1_1	1	Ccpt	17.7		0.00718085
1_1	1	Ccpt	17.8		0.00701621
1_1	1	Ccpt	17.9		0.00685535
1_1	1	Ccpt	18		0.00669818
1_1	1	Ccpt	18.1		0.00654461
1_1	1	Ccpt	18.2		0.00639456
1_1	1	Ccpt	18.3		0.00624795
1_1	1	Ccpt	18.4		0.00610471
1_1	1	Ccpt	18.5		0.00596474
1_1	1	Ccpt	18.6		0.00582799
1_1	1	Ccpt	18.7		0.00569437
1_1	1	Ccpt	18.8		0.00556382
1_1	1	Ccpt	18.9		0.00543625
1_1	1	Ccpt	19		0.00531162
1_1	1	Ccpt	19.1		0.00518984
1_1	1	Ccpt	19.2		0.00507085
1_1	1	Ccpt	19.3		0.00495459
1_1	1	Ccpt	19.4		0.00484099
1_1	1	Ccpt	19.5		0.00473001
1_1	1	Ccpt	19.6		0.00462156
1_1	1	Ccpt	19.7		0.0045156
1_1	1	Ccpt	19.8		0.00441207
1_1	1	Ccpt	19.9		0.00431092
1_1	1	Ccpt	20		0.00421208
1_1	1	Ccpt	20.1		0.00411551
1_1	1	Ccpt	20.2		0.00402115
1_1	1	Ccpt	20.3		0.00392896
1_1	1	Ccpt	20.4		0.00383888
1_1	1	Ccpt	20.5		0.00375087
1_1	1	Ccpt	20.6		0.00366487
1_1	1	Ccpt	20.7		0.00358084
1_1	1	Ccpt	20.8		0.00349875
1_1	1	Ccpt	20.9		0.00341853
1_1	1	Ccpt	21		0.00334015
1_1	1	Ccpt	21.1		0.00326357
1_1	1	Ccpt	21.2		0.00318875
1_1	1	Ccpt	21.3		0.00311564
1_1	1	Ccpt	21.4		0.00304421
1_1	1	Ccpt	21.5		0.00297441
1_1	1	Ccpt	21.6		0.00290622
1_1	1	Ccpt	21.7		0.00283959
1_1	1	Ccpt	21.8		0.00277448
1_1	1	Ccpt	21.9		0.00271087
1_1	1	Ccpt	22		0.00264872
1_1	1	Ccpt	22.1		0.00258799
1_1	1	Ccpt	22.2		0.00252866
1_1	1	Ccpt	22.3		0.00247068
1_1	1	Ccpt	22.4		0.00241404
1_1	1	Ccpt	22.5		0.00235869
1_1	1	Ccpt	22.6		0.00230461
1_1	1	Ccpt	22.7		0.00225178
1_1	1	Ccpt	22.8		0.00220015
1_1	1	Ccpt	22.9		0.00214971
1_1	1	Ccpt	23		0.00210042
1_1	1	Ccpt	23.1		0.00205226
1_1	1	Ccpt	23.2		0.00200521
1_1	1	Ccpt	23.3		0.00195924
1_1	1	Ccpt	23.4		0.00191432
1_1	1	Ccpt	23.5		0.00187043
1_1	1	Ccpt	23.6		0.00182754
1_1	1	Ccpt	23.7		0.00178564
1_1	1	Ccpt	23.8		0.0017447
1_1	1	Ccpt	23.9		0.0017047
1_1	1	Ccpt	24		0.00166561
1_1	1	Ccpt	24.1		0.00162743
1_1	1	Ccpt	24.2		0.00159011
1_1	1	Ccpt	24.3		0.00155365
1_1	1	Ccpt	24.4		0.00151803
1_1	1	Ccpt	24.5		0.00148323
1_1	1	Ccpt	24.6		0.00144922
1_1	1	Ccpt	24.7		0.00141599
1_1	1	Ccpt	24.8		0.00138353
1_1	1	Ccpt	24.9		0.00135181
1_1	1	Ccpt	25		0.00132082
1_1	1	Ccpt	25.1		0.00129053
1_1	1	Ccpt	25.2		0.00126094
1_1	1	Ccpt	25.3		0.00123203
1_1	1	Ccpt	25.4		0.00120378
1_1	1	Ccpt	25.5		0.00117618
1_1	1	Ccpt	25.6		0.00114922
1_1	1	Ccpt	25.7		0.00112287
1_1	1	Ccpt	25.8		0.00109712
1_1	1	Ccpt	25.9		0.00107197
1_1	1	Ccpt	26		0.00104739
1_1	1	Ccpt	26.1		0.00102337
1_1	1	Ccpt	26.2		0.000999912
1_1	1	Ccpt	26.3		0.000976987
1_1	1	Ccpt	26.4		0.000954587
1_1	1	Ccpt	26.5		0.000932702
1_1	1	Ccpt	26.6		0.000911318
1_1	1	Ccpt	26.7		0.000890424
1_1	1	Ccpt	26.8		0.000870009
1_1	1	Ccpt	26.9		0.000850062
1_1	1	Ccpt	27		0.000830573
1_1	1	Ccpt	27.1		0.00081153
1_1	1	Ccpt	27.2		0.000792924
1_1	1	Ccpt	27.3		0.000774745
1_1	1	Ccpt	27.4		0.000756982
1_1	1	Ccpt	27.5		0.000739627
1_1	1	Ccpt	27.6		0.000722669
1_1	1	Ccpt	27.7		0.000706101
1_1	1	Ccpt	27.8		0.000689912
1_1	1	Ccpt	27.9		0.000674094
1_1	1	Ccpt	28		0.000658639
1_1	1	Ccpt	28.1		0.000643538
1_1	1	Ccpt	28.2		0.000628784
1_1	1	Ccpt	28.3		0.000614368
1_1	1	Ccpt	28.4		0.000600282
1_1	1	Ccpt	28.5		0.000586519
1_1	1	Ccpt	28.6		0.000573072
1_1	1	Ccpt	28.7		0.000559933
1_1	1	Ccpt	28.8		0.000547096
1_1	1	Ccpt	28.9		0.000534553
1_1	1	Ccpt	29		0.000522297
1_1	1	Ccpt	29.1		0.000510322
1_1	1	Ccpt	29.2		0.000498622
1_1	1	Ccpt	29.3		0.00048719
1_1	1	Ccpt	29.4		0.00047602
1_1	1	Ccpt	29.5		0.000465106
1_1	1	Ccpt	29.6		0.000454443
1_1	1	Ccpt	29.7		0.000444024
1_1	1	Ccpt	29.8		0.000433844
1_1	1	Ccpt	29.9		0.000423897
1_1	1	Ccpt	30		0.000414178
1_1	1	Ccpt	30.1		0.000404682
1_1	1	Ccpt	30.2		0.000395404
1_1	1	Ccpt	30.3		0.000386339
1_1	1	Ccpt	30.4		0.000377481
1_1	1	Ccpt	30.5		0.000368827
1_1	1	Ccpt	30.6		0.00036037
1_1	1	Ccpt	30.7		0.000352108
1_1	1	Ccpt	30.8		0.000344035
1_1	1	Ccpt	30.9		0.000336148
1_1	1	Ccpt	31		0.00032844
1_1	1	Ccpt	31.1		0.00032091
1_1	1	Ccpt	31.2		0.000313552
1_1	1	Ccpt	31.3		0.000306363
1_1	1	Ccpt	31.4		0.000299339
1_1	1	Ccpt	31.5		0.000292476
1_1	1	Ccpt	31.6		0.00028577
1_1	1	Ccpt	31.7		0.000279218
1_1	1	Ccpt	31.8		0.000272816
1_1	1	Ccpt	31.9		0.000266561
1_1	1	Ccpt	32		0.000260449
1_1	1	Ccpt	32.1		0.000254477
1_1	1	Ccpt	32.2		0.000248643
1_1	1	Ccpt	32.3		0.000242942
1_1	1	Ccpt	32.4		0.000237372
1_1	1	Ccpt	32.5		0.00023193
1_1	1	Ccpt	32.6		0.000226612
1_1	1	Ccpt	32.7		0.000221416
1_1	1	Ccpt	32.8		0.00021634
1_1	1	Ccpt	32.9		0.00021138
1_1	1	Ccpt	33		0.000206533
1_1	1	Ccpt	33.1		0.000201798
1_1	1	Ccpt	33.2		0.000197171
1_1	1	Ccpt	33.3		0.000192651
1_1	1	Ccpt	33.4		0.000188234
1_1	1	Ccpt	33.5		0.000183918
1_1	1	Ccpt	33.6		0.000179701
1_1	1	Ccpt	33.7		0.000175581
1_1	1	Ccpt	33.8		0.000171555
1_1	1	Ccpt	33.9		0.000167622
1_1	1	Ccpt	34		0.000163779
1_1	1	Ccpt	34.1		0.000160024
1_1	1	Ccpt	34.2		0.000156355
1_1	1	Ccpt	34.3		0.00015277
1_1	1	Ccpt	34.4		0.000149267
1_1	1	Ccpt	34.5		0.000145845
1_1	1	Ccpt	34.6		0.000142501
1_1	1	Ccpt	34.7		0.000139233
1_1	1	Ccpt	34.8		0.000136041
1_1	1	Ccpt	34.9		0.000132922
1_1	1	Ccpt	35		0.000129874
1_1	1	Ccpt	35.1		0.000126897
1_1	1	Ccpt	35.2		0.000123987
1_1	1	Ccpt	35.3		0.000121144
1_1	1	Ccpt	35.4		0.000118367
1_1	1	Ccpt	35.5		0.000115653
1_1	1	Ccpt	35.6		0.000113001
1_1	1	Ccpt	35.7		0.00011041
1_1	1	Ccpt	35.8		0.000107879
1_1	1	Ccpt	35.9		0.000105406
1_1	1	Ccpt	36		0.000102989
1_1	1	Ccpt	36.1		0.000100627
1_1	1	Ccpt	36.2		9.83204e-005
1_1	1	Ccpt	36.3		9.60661e-005
1_1	1	Ccpt	36.4		9.38635e-005
1_1	1	Ccpt	36.5		9.17114e-005
1_1	1	Ccpt	36.6		8.96087e-005
1_1	1	Ccpt	36.7		8.75542e-005
1_1	1	Ccpt	36.8		8.55469e-005
1_1	1	Ccpt	36.9		8.35855e-005
1_1	1	Ccpt	37		8.16692e-005
1_1	1	Ccpt	37.1		7.97967e-005
1_1	1	Ccpt	37.2		7.79672e-005
1_1	1	Ccpt	37.3		7.61797e-005
1_1	1	Ccpt	37.4		7.44331e-005
1_1	1	Ccpt	37.5		7.27266e-005
1_1	1	Ccpt	37.6		7.10592e-005
1_1	1	Ccpt	37.7		6.943e-005
1_1	1	Ccpt	37.8		6.78381e-005
1_1	1	Ccpt	37.9		6.62828e-005
1_1	1	Ccpt	38		6.47631e-005
1_1	1	Ccpt	38.1		6.32783e-005
1_1	1	Ccpt	38.2		6.18275e-005
1_1	1	Ccpt	38.3		6.041e-005
1_1	1	Ccpt	38.4		5.9025e-005
1_1	1	Ccpt	38.5		5.76717e-005
1_1	1	Ccpt	38.6		5.63495e-005
1_1	1	Ccpt	38.7		5.50575e-005
1_1	1	Ccpt	38.8		5.37952e-005
1_1	1	Ccpt	38.9		5.25619e-005
1_1	1	Ccpt	39		5.13568e-005
1_1	1	Ccpt	39.1		5.01793e-005
1_1	1	Ccpt	39.2		4.90289e-005
1_1	1	Ccpt	39.3		4.79048e-005
1_1	1	Ccpt	39.4		4.68065e-005
1_1	1	Ccpt	39.5		4.57333e-005
1_1	1	Ccpt	39.6		4.46848e-005
1_1	1	Ccpt	39.7		4.36603e-005
1_1	1	Ccpt	39.8		4.26593e-005
1_1	1	Ccpt	39.9		4.16812e-005
1_1	1	Ccpt	40		4.07256e-005
1_1	1	Ccpt	40.1		3.97919e-005
1_1	1	Ccpt	40.2		3.88796e-005
1_1	1	Ccpt	40.3		3.79882e-005
1_1	1	Ccpt	40.4		3.71172e-005
1_1	1	Ccpt	40.5		3.62662e-005
1_1	1	Ccpt	40.6		3.54348e-005
1_1	1	Ccpt	40.7		3.46224e-005
1_1	1	Ccpt	40.8		3.38286e-005
1_1	1	Ccpt	40.9		3.3053e-005
1_1	1	Ccpt	41		3.22952e-005
1_1	1	Ccpt	41.1		3.15547e-005
1_1	1	Ccpt	41.2		3.08313e-005
1_1	1	Ccpt	41.3		3.01244e-005
1_1	1	Ccpt	41.4		2.94337e-005
1_1	1	Ccpt	41.5		2.87589e-005
1_1	1	Ccpt	41.6		2.80996e-005
1_1	1	Ccpt	41.7		2.74553e-005
1_1	1	Ccpt	41.8		2.68258e-005
1_1	1	Ccpt	41.9		2.62108e-005
1_1	1	Ccpt	42		2.56099e-005
1_1	1	Ccpt	42.1		2.50227e-005
1_1	1	Ccpt	42.2		2.4449e-005
1_1	1	Ccpt	42.3		2.38885e-005
1_1	1	Ccpt	42.4		2.33408e-005
1_1	1	Ccpt	42.5		2.28056e-005
1_1	1	Ccpt	42.6		2.22828e-005
1_1	1	Ccpt	42.7		2.17719e-005
1_1	1	Ccpt	42.8		2.12727e-005
1_1	1	Ccpt	42.9		2.0785e-005
1_1	1	Ccpt	43		2.03084e-005
1_1	1	Ccpt	43.1		1.98428e-005
1_1	1	Ccpt	43.2		1.93879e-005
1_1	1	Ccpt	43.3		1.89433e-005
1_1	1	Ccpt	43.4		1.8509e-005
1_1	1	Ccpt	43.5		1.80846e-005
1_1	1	Ccpt	43.6		1.767e-005
1_1	1	Ccpt	43.7		1.72649e-005
1_1	1	Ccpt	43.8		1.6869e-005
1_1	1	Ccpt	43.9		1.64822e-005
1_1	1	Ccpt	44		1.61044e-005
1_1	1	Ccpt	44.1		1.57351e-005
1_1	1	Ccpt	44.2		1.53744e-005
1_1	1	Ccpt	44.3		1.50219e-005
1_1	1	Ccpt	44.4		1.46774e-005
1_1	1	Ccpt	44.5		1.43409e-005
1_1	1	Ccpt	44.6		1.40121e-005
1_1	1	Ccpt	44.7		1.36908e-005
1_1	1	Ccpt	44.8		1.33769e-005
1_1	1	Ccpt	44.9		1.30702e-005
1_1	1	Ccpt	45		1.27706e-005
1_1	1	Ccpt	45.1		1.24778e-005
1_1	1	Ccpt	45.2		1.21917e-005
1_1	1	Ccpt	45.3		1.19122e-005
1_1	1	Ccpt	45.4		1.16391e-005
1_1	1	Ccpt	45.5		1.13722e-005
1_1	1	Ccpt	45.6		1.11115e-005
1_1	1	Ccpt	45.7		1.08567e-005
1_1	1	Ccpt	45.8		1.06078e-005
1_1	1	Ccpt	45.9		1.03646e-005
1_1	1	Ccpt	46		1.01269e-005
1_1	1	Ccpt	46.1		9.89476e-006
1_1	1	Ccpt	46.2		9.6679e-006
1_1	1	Ccpt	46.3		9.44623e-006
1_1	1	Ccpt	46.4		9.22965e-006
1_1	1	Ccpt	46.5		9.01804e-006
1_1	1	Ccpt	46.6		8.81128e-006
1_1	1	Ccpt	46.7		8.60925e-006
1_1	1	Ccpt	46.8		8.41185e-006
1_1	1	Ccpt	46.9		8.21899e-006
1_1	1	Ccpt	47		8.03054e-006
1_1	1	Ccpt	47.1		7.84642e-006
1_1	1	Ccpt	47.2		7.66652e-006
1_1	1	Ccpt	47.3		7.49074e-006
1_1	1	Ccpt	47.4		7.319e-006
1_1	1	Ccpt	47.5		7.15119e-006
1_1	1	Ccpt	47.6		6.98723e-006
1_1	1	Ccpt	47.7		6.82703e-006
1_1	1	Ccpt	47.8		6.6705e-006
1_1	1	Ccpt	47.9		6.51756e-006
1_1	1	Ccpt	48		6.36813e-006

1_1	1	Ctot	0		0
1_1	1	Ctot	0.1		0.553732
1_1	1	Ctot	0.2		0.627239
1_1	1	Ctot	0.3		0.626284
1_1	1	Ctot	0.4		0.614015
1_1	1	Ctot	0.5		0.600263
1_1	1	Ctot	0.6		0.586551
1_1	1	Ctot	0.7		0.573111
1_1	1	Ctot	0.8		0.559972
1_1	1	Ctot	0.9		0.547134
1_1	1	Ctot	1		0.53459
1_1	1	Ctot	1.1		0.522333
1_1	1	Ctot	1.2		0.510358
1_1	1	Ctot	1.3		0.498657
1_1	1	Ctot	1.4		0.487224
1_1	1	Ctot	1.5		0.476053
1_1	1	Ctot	1.6		0.465139
1_1	1	Ctot	1.7		0.454474
1_1	1	Ctot	1.8		0.444054
1_1	1	Ctot	1.9		0.433873
1_1	1	Ctot	2		0.423925
1_1	1	Ctot	2.1		0.414205
1_1	1	Ctot	2.2		0.404709
1_1	1	Ctot	2.3		0.39543
1_1	1	Ctot	2.4		0.386364
1_1	1	Ctot	2.5		0.377506
1_1	1	Ctot	2.6		0.368851
1_1	1	Ctot	2.7		0.360394
1_1	1	Ctot	2.8		0.352131
1_1	1	Ctot	2.9		0.344058
1_1	1	Ctot	3		0.33617
1_1	1	Ctot	3.1		0.328462
1_1	1	Ctot	3.2		0.320931
1_1	1	Ctot	3.3		0.313573
1_1	1	Ctot	3.4		0.306384
1_1	1	Ctot	3.5		0.29936
1_1	1	Ctot	3.6		0.292496
1_1	1	Ctot	3.7		0.28579
1_1	1	Ctot	3.8		0.279238
1_1	1	Ctot	3.9		0.272836
1_1	1	Ctot	4		0.26658
1_1	1	Ctot	4.1		0.260468
1_1	1	Ctot	4.2		0.254497
1_1	1	Ctot	4.3		0.248662
1_1	1	Ctot	4.4		0.242961
1_1	1	Ctot	4.5		0.23739
1_1	1	Ctot	4.6		0.231948
1_1	1	Ctot	4.7		0.22663
1_1	1	Ctot	4.8		0.221434
1_1	1	Ctot	4.9		0.216357
1_1	1	Ctot	5		0.211397
1_1	1	Ctot	5.1		0.20655
1_1	1	Ctot	5.2		0.201814
1_1	1	Ctot	5.3		0.197187
1_1	1	Ctot	5.4		0.192666
1_1	1	Ctot	5.5		0.188249
1_1	1	Ctot	5.6		0.183933
1_1	1	Ctot	5.7		0.179716
1_1	1	Ctot	5.8		0.175595
1_1	1	Ctot	5.9		0.171569
1_1	1	Ctot	6		0.167636
1_1	1	Ctot	6.1		0.163792
1_1	1	Ctot	6.2		0.160037
1_1	1	Ctot	6.3		0.156368
1_1	1	Ctot	6.4		0.152783
1_1	1	Ctot	6.5		0.14928
1_1	1	Ctot	6.6		0.145857
1_1	1	Ctot	6.7		0.142513
1_1	1	Ctot	6.8		0.139246
1_1	1	Ctot	6.9		0.136053
1_1	1	Ctot	7		0.132934
1_1	1	Ctot	7.1		0.129886
1_1	1	Ctot	7.2		0.126908
1_1	1	Ctot	7.3		0.123999
1_1	1	Ctot	7.4		0.121156
1_1	1	Ctot	7.5		0.118378
1_1	1	Ctot	7.6		0.115664
1_1	1	Ctot	7.7		0.113012
1_1	1	Ctot	7.8		0.110421
1_1	1	Ctot	7.9		0.10789
1_1	1	Ctot	8		0.105416
1_1	1	Ctot	8.1		0.102999
1_1	1	Ctot	8.2		0.100638
1_1	1	Ctot	8.3		0.0983303
1_1	1	Ctot	8.4		0.0960759
1_1	1	Ctot	8.5		0.0938731
1_1	1	Ctot	8.6		0.0917209
1_1	1	Ctot	8.7		0.089618
1_1	1	Ctot	8.8		0.0875633
1_1	1	Ctot	8.9		0.0855557
1_1	1	Ctot	9		0.0835942
1_1	1	Ctot	9.1		0.0816776
1_1	1	Ctot	9.2		0.079805
1_1	1	Ctot	9.3		0.0779753
1_1	1	Ctot	9.4		0.0761876
1_1	1	Ctot	9.5		0.0744408
1_1	1	Ctot	9.6		0.0727341
1_1	1	Ctot	9.7		0.0710665
1_1	1	Ctot	9.8		0.0694372
1_1	1	Ctot	9.9		0.0678452
1_1	1	Ctot	10		0.0662897
1_1	1	Ctot	10.1		0.0647699
1_1	1	Ctot	10.2		0.0632849
1_1	1	Ctot	10.3		0.0618339
1_1	1	Ctot	10.4		0.0604163
1_1	1	Ctot	10.5		0.0590311
1_1	1	Ctot	10.6		0.0576777
1_1	1	Ctot	10.7		0.0563553
1_1	1	Ctot	10.8		0.0550632
1_1	1	Ctot	10.9		0.0538008
1_1	1	Ctot	11		0.0525673
1_1	1	Ctot	11.1		0.0513621
1_1	1	Ctot	11.2		0.0501845
1_1	1	Ctot	11.3		0.0490339
1_1	1	Ctot	11.4		0.0479097
1_1	1	Ctot	11.5		0.0468113
1_1	1	Ctot	11.6		0.045738
1_1	1	Ctot	11.7		0.0446894
1_1	1	Ctot	11.8		0.0436648
1_1	1	Ctot	11.9		0.0426637
1_1	1	Ctot	12		0.0416856
1_1	1	Ctot	12.1		0.0407298
1_1	1	Ctot	12.2		0.039796
1_1	1	Ctot	12.3		0.0388836
1_1	1	Ctot	12.4		0.0379921
1_1	1	Ctot	12.5		0.0371211
1_1	1	Ctot	12.6		0.03627
1_1	1	Ctot	12.7		0.0354384
1_1	1	Ctot	12.8		0.0346259
1_1	1	Ctot	12.9		0.0338321
1_1	1	Ctot	13		0.0330564
1_1	1	Ctot	13.1		0.0322985
1_1	1	Ctot	13.2		0.031558
1_1	1	Ctot	13.3		0.0308345
1_1	1	Ctot	13.4		0.0301275
1_1	1	Ctot	13.5		0.0294368
1_1	1	Ctot	13.6		0.0287619
1_1	1	Ctot	13.7		0.0281025
