Level	Simulation	Output_Var	Time	Data	Prediction
1_1	1	Ccpt	7.8		0.147189
1_1	1	Ccpt	7.9		0.143662
1_1	1	Ccpt	8		0.140219
1_1	1	Ccpt	8.1		0.136859
1_1	1	Ccpt	8.2		0.133579
1_1	1	Ccpt	8.3		0.130378
1_1	1	Ccpt	8.4		0.127254
1_1	1	Ccpt	8.5		0.124204
1_1	1	Ccpt	8.6		0.121228
1_1	1	Ccpt	8.7		0.118323
1_1	1	Ccpt	8.8		0.115488
1_1	1	Ccpt	8.9		0.11272
1_1	1	Ccpt	9		0.110019
1_1	1	Ccpt	9.1		0.107382
1_1	1	Ccpt	9.2		0.104809
1_1	1	Ccpt	9.3		0.102298
1_1	1	Ccpt	9.4		0.0998462
1_1	1	Ccpt	9.5		0.0974535
1_1	1	Ccpt	9.6		0.0951182
1_1	1	Ccpt	9.7		0.0928388
1_1	1	Ccpt	9.8		0.090614
1_1	1	Ccpt	9.9		0.0884426
1_1	1	Ccpt	10		0.0863232
1_1	1	Ccpt	10.1		0.0842546
1_1	1	Ccpt	10.2		0.0822356
1_1	1	Ccpt	10.3		0.0802649
1_1	1	Ccpt	10.4		0.0783414
1_1	1	Ccpt	10.5		0.0764641
1_1	1	Ccpt	10.6		0.0746317
1_1	1	Ccpt	10.7		0.0728433
1_1	1	Ccpt	10.8		0.0710977
1_1	1	Ccpt	10.9		0.069394
1_1	1	Ccpt	11		0.067731
1_1	1	Ccpt	11.1		0.066108
1_1	1	Ccpt	11.2		0.0645238
1_1	1	Ccpt	11.3		0.0629776
1_1	1	Ccpt	11.4		0.0614684
1_1	1	Ccpt	11.5		0.0599954
1_1	1	Ccpt	11.6		0.0585577
1_1	1	Ccpt	11.7		0.0571544
1_1	1	Ccpt	11.8		0.0557848
1_1	1	Ccpt	11.9		0.054448
1_1	1	Ccpt	12		0.0531432
1_1	1	Ccpt	12.1		0.0518697
1_1	1	Ccpt	12.2		0.0506268
1_1	1	Ccpt	12.3		0.0494136
1_1	1	Ccpt	12.4		0.0482294
1_1	1	Ccpt	12.5		0.0470737
1_1	1	Ccpt	12.6		0.0459456
1_1	1	Ccpt	12.7		0.0448446
1_1	1	Ccpt	12.8		0.04377
1_1	1	Ccpt	12.9		0.0427211
1_1	1	Ccpt	13		0.0416973
1_1	1	Ccpt	13.1		0.0406981
1_1	1	Ccpt	13.2		0.0397229
1_1	1	Ccpt	13.3		0.038771
1_1	1	Ccpt	13.4		0.0378419
1_1	1	Ccpt	13.5		0.036935
1_1	1	Ccpt	13.6		0.0360499
1_1	1	Ccpt	13.7		0.0351861
1_1	1	Ccpt	13.8		0.0343429
1_1	1	Ccpt	13.9		0.0335199
1_1	1	Ccpt	14		0.0327166
1_1	1	Ccpt	14.1		0.0319326
1_1	1	Ccpt	14.2		0.0311674
1_1	1	Ccpt	14.3		0.0304205
1_1	1	Ccpt	14.4		0.0296916
1_1	1	Ccpt	14.5		0.02898
1_1	1	Ccpt	14.6		0.0282856
1_1	1	Ccpt	14.7		0.0276077
1_1	1	Ccpt	14.8		0.0269462
1_1	1	Ccpt	14.9		0.0263004
1_1	1	Ccpt	15		0.0256702
1_1	1	Ccpt	15.1		0.025055
1_1	1	Ccpt	15.2		0.0244546
1_1	1	Ccpt	15.3		0.0238686
1_1	1	Ccpt	15.4		0.0232966
1_1	1	Ccpt	15.5		0.0227384
1_1	1	Ccpt	15.6		0.0221935
1_1	1	Ccpt	15.7		0.0216616
1_1	1	Ccpt	15.8		0.0211426
1_1	1	Ccpt	15.9		0.0206359
1_1	1	Ccpt	16		0.0201414
1_1	1	Ccpt	16.1		0.0196587
1_1	1	Ccpt	16.2		0.0191876
1_1	1	Ccpt	16.3		0.0187278
1_1	1	Ccpt	16.4		0.018279
1_1	1	Ccpt	16.5		0.017841
1_1	1	Ccpt	16.6		0.0174135
1_1	1	Ccpt	16.7		0.0169962
1_1	1	Ccpt	16.8		0.0165889
1_1	1	Ccpt	16.9		0.0161914
1_1	1	Ccpt	17		0.0158034
1_1	1	Ccpt	17.1		0.0154247
1_1	1	Ccpt	17.2		0.015055
1_1	1	Ccpt	17.3		0.0146943
1_1	1	Ccpt	17.4		0.0143421
1_1	1	Ccpt	17.5		0.0139985
1_1	1	Ccpt	17.6		0.013663
1_1	1	Ccpt	17.7		0.0133356
1_1	1	Ccpt	17.8		0.013016
1_1	1	Ccpt	17.9		0.0127041
1_1	1	Ccpt	18		0.0123997
1_1	1	Ccpt	18.1		0.0121025
1_1	1	Ccpt	18.2		0.0118125
1_1	1	Ccpt	18.3		0.0115294
1_1	1	Ccpt	18.4		0.0112532
1_1	1	Ccpt	18.5		0.0109835
1_1	1	Ccpt	18.6		0.0107203
1_1	1	Ccpt	18.7		0.0104634
1_1	1	Ccpt	18.8		0.0102126
1_1	1	Ccpt	18.9		0.00996788
1_1	1	Ccpt	19		0.00972901
1_1	1	Ccpt	19.1		0.00949585
1_1	1	Ccpt	19.2		0.00926829
1_1	1	Ccpt	19.3		0.00904619
1_1	1	Ccpt	19.4		0.00882941
1_1	1	Ccpt	19.5		0.00861782
1_1	1	Ccpt	19.6		0.00841129
1_1	1	Ccpt	19.7		0.00820972
1_1	1	Ccpt	19.8		0.00801299
1_1	1	Ccpt	19.9		0.00782096
1_1	1	Ccpt	20		0.00763354
1_1	1	Ccpt	20.1		0.00745061
1_1	1	Ccpt	20.2		0.00727207
1_1	1	Ccpt	20.3		0.00709779
1_1	1	Ccpt	20.4		0.00692769
1_1	1	Ccpt	20.5		0.00676167
1_1	1	Ccpt	20.6		0.00659963
1_1	1	Ccpt	20.7		0.00644147
1_1	1	Ccpt	20.8		0.00628711
1_1	1	Ccpt	20.9		0.00613644
1_1	1	Ccpt	21		0.00598939
1_1	1	Ccpt	21.1		0.00584586
1_1	1	Ccpt	21.2		0.00570577
1_1	1	Ccpt	21.3		0.00556904
1_1	1	Ccpt	21.4		0.00543558
1_1	1	Ccpt	21.5		0.00530533
1_1	1	Ccpt	21.6		0.00517819
1_1	1	Ccpt	21.7		0.00505411
1_1	1	Ccpt	21.8		0.00493299
1_1	1	Ccpt	21.9		0.00481478
1_1	1	Ccpt	22		0.0046994
1_1	1	Ccpt	22.1		0.00458679
1_1	1	Ccpt	22.2		0.00447687
1_1	1	Ccpt	22.3		0.00436959
1_1	1	Ccpt	22.4		0.00426488
1_1	1	Ccpt	22.5		0.00416268
1_1	1	Ccpt	22.6		0.00406292
1_1	1	Ccpt	22.7		0.00396556
1_1	1	Ccpt	22.8		0.00387053
1_1	1	Ccpt	22.9		0.00377778
1_1	1	Ccpt	23		0.00368725
1_1	1	Ccpt	23.1		0.00359889
1_1	1	Ccpt	23.2		0.00351265
1_1	1	Ccpt	23.3		0.00342847
1_1	1	Ccpt	23.4		0.00334632
1_1	1	Ccpt	23.5		0.00326613
1_1	1	Ccpt	23.6		0.00318786
1_1	1	Ccpt	23.7		0.00311147
1_1	1	Ccpt	23.8		0.0030369
1_1	1	Ccpt	23.9		0.00296413
1_1	1	Ccpt	24		0.0028931
1_1	1	Ccpt	24.1		0.00282377
1_1	1	Ccpt	24.2		0.0027561
1_1	1	Ccpt	24.3		0.00269006
1_1	1	Ccpt	24.4		0.00262559
1_1	1	Ccpt	24.5		0.00256267
1_1	1	Ccpt	24.6		0.00250126
1_1	1	Ccpt	24.7		0.00244132
1_1	1	Ccpt	24.8		0.00238282
1_1	1	Ccpt	24.9		0.00232572
1_1	1	Ccpt	25		0.00226999
1_1	1	Ccpt	25.1		0.00221559
1_1	1	Ccpt	25.2		0.0021625
1_1	1	Ccpt	25.3		0.00211068
1_1	1	Ccpt	25.4		0.0020601
1_1	1	Ccpt	25.5		0.00201073
1_1	1	Ccpt	25.6		0.00196255
1_1	1	Ccpt	25.7		0.00191552
1_1	1	Ccpt	25.8		0.00186961
1_1	1	Ccpt	25.9		0.00182481
1_1	1	Ccpt	26		0.00178108
1_1	1	Ccpt	26.1		0.0017384
1_1	1	Ccpt	26.2		0.00169674
1_1	1	Ccpt	26.3		0.00165608
1_1	1	Ccpt	26.4		0.0016164
1_1	1	Ccpt	26.5		0.00157766
1_1	1	Ccpt	26.6		0.00153986
1_1	1	Ccpt	26.7		0.00150296
1_1	1	Ccpt	26.8		0.00146694
1_1	1	Ccpt	26.9		0.00143179
1_1	1	Ccpt	27		0.00139748
1_1	1	Ccpt	27.1		0.00136399
1_1	1	Ccpt	27.2		0.0013313
1_1	1	Ccpt	27.3		0.0012994
1_1	1	Ccpt	27.4		0.00126826
1_1	1	Ccpt	27.5		0.00123787
1_1	1	Ccpt	27.6		0.0012082
1_1	1	Ccpt	27.7		0.00117925
1_1	1	Ccpt	27.8		0.00115099
1_1	1	Ccpt	27.9		0.00112341
1_1	1	Ccpt	28		0.00109649
1_1	1	Ccpt	28.1		0.00107021
1_1	1	Ccpt	28.2		0.00104457
1_1	1	Ccpt	28.3		0.00101954
1_1	1	Ccpt	28.4		0.000995105
1_1	1	Ccpt	28.5		0.000971258
1_1	1	Ccpt	28.6		0.000947984
1_1	1	Ccpt	28.7		0.000925267
1_1	1	Ccpt	28.8		0.000903094
1_1	1	Ccpt	28.9		0.000881453
1_1	1	Ccpt	29		0.00086033
1_1	1	Ccpt	29.1		0.000839713
1_1	1	Ccpt	29.2		0.000819591
1_1	1	Ccpt	29.3		0.00079995
1_1	1	Ccpt	29.4		0.000780781
1_1	1	Ccpt	29.5		0.00076207
1_1	1	Ccpt	29.6		0.000743809
1_1	1	Ccpt	29.7		0.000725984
1_1	1	Ccpt	29.8		0.000708587
1_1	1	Ccpt	29.9		0.000691607
1_1	1	Ccpt	30		0.000675033
1_1	1	Ccpt	30.1		0.000658857
1_1	1	Ccpt	30.2		0.000643069
1_1	1	Ccpt	30.3		0.000627658
1_1	1	Ccpt	30.4		0.000612617
1_1	1	Ccpt	30.5		0.000597937
1_1	1	Ccpt	30.6		0.000583608
1_1	1	Ccpt	30.7		0.000569623
1_1	1	Ccpt	30.8		0.000555973
1_1	1	Ccpt	30.9		0.00054265
1_1	1	Ccpt	31		0.000529646
1_1	1	Ccpt	31.1		0.000516954
1_1	1	Ccpt	31.2		0.000504566
1_1	1	Ccpt	31.3		0.000492474
1_1	1	Ccpt	31.4		0.000480673
1_1	1	Ccpt	31.5		0.000469154
1_1	1	Ccpt	31.6		0.000457912
1_1	1	Ccpt	31.7		0.000446939
1_1	1	Ccpt	31.8		0.000436228
1_1	1	Ccpt	31.9		0.000425775
1_1	1	Ccpt	32		0.000415572
1_1	1	Ccpt	32.1		0.000405613
1_1	1	Ccpt	32.2		0.000395893
1_1	1	Ccpt	32.3		0.000386406
1_1	1	Ccpt	32.4		0.000377146
1_1	1	Ccpt	32.5		0.000368109
1_1	1	Ccpt	32.6		0.000359287
1_1	1	Ccpt	32.7		0.000350678
1_1	1	Ccpt	32.8		0.000342274
1_1	1	Ccpt	32.9		0.000334072
1_1	1	Ccpt	33		0.000326067
1_1	1	Ccpt	33.1		0.000318253
1_1	1	Ccpt	33.2		0.000310626
1_1	1	Ccpt	33.3		0.000303182
1_1	1	Ccpt	33.4		0.000295917
1_1	1	Ccpt	33.5		0.000288825
1_1	1	Ccpt	33.6		0.000281904
1_1	1	Ccpt	33.7		0.000275148
1_1	1	Ccpt	33.8		0.000268554
1_1	1	Ccpt	33.9		0.000262119
1_1	1	Ccpt	34		0.000255837
1_1	1	Ccpt	34.1		0.000249706
1_1	1	Ccpt	34.2		0.000243722
1_1	1	Ccpt	34.3		0.000237882
1_1	1	Ccpt	34.4		0.000232181
1_1	1	Ccpt	34.5		0.000226617
1_1	1	Ccpt	34.6		0.000221187
1_1	1	Ccpt	34.7		0.000215886
1_1	1	Ccpt	34.8		0.000210713
1_1	1	Ccpt	34.9		0.000205664
1_1	1	Ccpt	35		0.000200735
1_1	1	Ccpt	35.1		0.000195925
1_1	1	Ccpt	35.2		0.00019123
1_1	1	Ccpt	35.3		0.000186647
1_1	1	Ccpt	35.4		0.000182174
1_1	1	Ccpt	35.5		0.000177809
1_1	1	Ccpt	35.6		0.000173548
1_1	1	Ccpt	35.7		0.000169389
1_1	1	Ccpt	35.8		0.00016533
1_1	1	Ccpt	35.9		0.000161368
1_1	1	Ccpt	36		0.000157501
1_1	1	Ccpt	36.1		0.000153727
1_1	1	Ccpt	36.2		0.000150043
1_1	1	Ccpt	36.3		0.000146447
1_1	1	Ccpt	36.4		0.000142938
1_1	1	Ccpt	36.5		0.000139513
1_1	1	Ccpt	36.6		0.00013617
1_1	1	Ccpt	36.7		0.000132906
1_1	1	Ccpt	36.8		0.000129722
1_1	1	Ccpt	36.9		0.000126613
1_1	1	Ccpt	37		0.000123579
1_1	1	Ccpt	37.1		0.000120617
1_1	1	Ccpt	37.2		0.000117727
1_1	1	Ccpt	37.3		0.000114906
1_1	1	Ccpt	37.4		0.000112152
1_1	1	Ccpt	37.5		0.000109465
1_1	1	Ccpt	37.6		0.000106842
1_1	1	Ccpt	37.7		0.000104281
1_1	1	Ccpt	37.8		0.000101782
1_1	1	Ccpt	37.9		9.93432e-005
1_1	1	Ccpt	38		9.69625e-005
1_1	1	Ccpt	38.1		9.46387e-005
1_1	1	Ccpt	38.2		9.23708e-005
1_1	1	Ccpt	38.3		9.01572e-005
1_1	1	Ccpt	38.4		8.79966e-005
1_1	1	Ccpt	38.5		8.58878e-005
1_1	1	Ccpt	38.6		8.38296e-005
1_1	1	Ccpt	38.7		8.18207e-005
1_1	1	Ccpt	38.8		7.986e-005
1_1	1	Ccpt	38.9		7.79463e-005
1_1	1	Ccpt	39		7.60783e-005
1_1	1	Ccpt	39.1		7.42552e-005
1_1	1	Ccpt	39.2		7.24757e-005
1_1	1	Ccpt	39.3		7.07388e-005
1_1	1	Ccpt	39.4		6.90436e-005
1_1	1	Ccpt	39.5		6.7389e-005
1_1	1	Ccpt	39.6		6.57741e-005
1_1	1	Ccpt	39.7		6.41979e-005
1_1	1	Ccpt	39.8		6.26595e-005
1_1	1	Ccpt	39.9		6.11579e-005
1_1	1	Ccpt	40		5.96923e-005
1_1	1	Ccpt	40.1		5.82618e-005
1_1	1	Ccpt	40.2		5.68656e-005
1_1	1	Ccpt	40.3		5.55028e-005
1_1	1	Ccpt	40.4		5.41727e-005
1_1	1	Ccpt	40.5		5.28744e-005
1_1	1	Ccpt	40.6		5.16073e-005
1_1	1	Ccpt	40.7		5.03706e-005
1_1	1	Ccpt	40.8		4.91635e-005
1_1	1	Ccpt	40.9		4.79853e-005
1_1	1	Ccpt	41		4.68353e-005
1_1	1	Ccpt	41.1		4.5713e-005
1_1	1	Ccpt	41.2		4.46175e-005
1_1	1	Ccpt	41.3		4.35483e-005
1_1	1	Ccpt	41.4		4.25046e-005
1_1	1	Ccpt	41.5		4.1486e-005
1_1	1	Ccpt	41.6		4.04919e-005
1_1	1	Ccpt	41.7		3.95216e-005
1_1	1	Ccpt	41.8		3.85745e-005
1_1	1	Ccpt	41.9		3.76501e-005
1_1	1	Ccpt	42		3.67479e-005
1_1	1	Ccpt	42.1		3.58673e-005
1_1	1	Ccpt	42.2		3.50078e-005
1_1	1	Ccpt	42.3		3.41688e-005
1_1	1	Ccpt	42.4		3.335e-005
1_1	1	Ccpt	42.5		3.25508e-005
1_1	1	Ccpt	42.6		3.17708e-005
1_1	1	Ccpt	42.7		3.10095e-005
1_1	1	Ccpt	42.8		3.02664e-005
1_1	1	Ccpt	42.9		2.95411e-005
1_1	1	Ccpt	43		2.88332e-005
1_1	1	Ccpt	43.1		2.81422e-005
1_1	1	Ccpt	43.2		2.74678e-005
1_1	1	Ccpt	43.3		2.68096e-005
1_1	1	Ccpt	43.4		2.61672e-005
1_1	1	Ccpt	43.5		2.55401e-005
1_1	1	Ccpt	43.6		2.49281e-005
1_1	1	Ccpt	43.7		2.43307e-005
1_1	1	Ccpt	43.8		2.37477e-005
1_1	1	Ccpt	43.9		2.31786e-005
1_1	1	Ccpt	44		2.26231e-005
1_1	1	Ccpt	44.1		2.2081e-005
1_1	1	Ccpt	44.2		2.15519e-005
1_1	1	Ccpt	44.3		2.10354e-005
1_1	1	Ccpt	44.4		2.05313e-005
1_1	1	Ccpt	44.5		2.00393e-005
1_1	1	Ccpt	44.6		1.95591e-005
1_1	1	Ccpt	44.7		1.90904e-005
1_1	1	Ccpt	44.8		1.86329e-005
1_1	1	Ccpt	44.9		1.81864e-005
1_1	1	Ccpt	45		1.77506e-005
1_1	1	Ccpt	45.1		1.73252e-005
1_1	1	Ccpt	45.2		1.69101e-005
1_1	1	Ccpt	45.3		1.65048e-005
1_1	1	Ccpt	45.4		1.61093e-005
1_1	1	Ccpt	45.5		1.57233e-005
1_1	1	Ccpt	45.6		1.53465e-005
1_1	1	Ccpt	45.7		1.49787e-005
1_1	1	Ccpt	45.8		1.46198e-005
1_1	1	Ccpt	45.9		1.42695e-005
1_1	1	Ccpt	46		1.39275e-005
1_1	1	Ccpt	46.1		1.35938e-005
1_1	1	Ccpt	46.2		1.3268e-005
1_1	1	Ccpt	46.3		1.29501e-005
1_1	1	Ccpt	46.4		1.26397e-005
1_1	1	Ccpt	46.5		1.23368e-005
1_1	1	Ccpt	46.6		1.20412e-005
1_1	1	Ccpt	46.7		1.17527e-005
1_1	1	Ccpt	46.8		1.1471e-005
1_1	1	Ccpt	46.9		1.11961e-005
1_1	1	Ccpt	47		1.09278e-005
1_1	1	Ccpt	47.1		1.0666e-005
1_1	1	Ccpt	47.2		1.04104e-005
1_1	1	Ccpt	47.3		1.01609e-005
1_1	1	Ccpt	47.4		9.91741e-006
1_1	1	Ccpt	47.5		9.67975e-006
1_1	1	Ccpt	47.6		9.44779e-006
1_1	1	Ccpt	47.7		9.22139e-006
1_1	1	Ccpt	47.8		9.00041e-006
1_1	1	Ccpt	47.9		8.78473e-006
1_1	1	Ccpt	48		8.57421e-006

1_1	1	Ctot	0		0
1_1	1	Ctot	0.1		1.06679
1_1	1	Ctot	0.2		1.04179
1_1	1	Ctot	0.3		1.01682
1_1	1	Ctot	0.4		0.992456
1_1	1	Ctot	0.5		0.968673
1_1	1	Ctot	0.6		0.94546
1_1	1	Ctot	0.7		0.922803
1_1	1	Ctot	0.8		0.90069
1_1	1	Ctot	0.9		0.879106
1_1	1	Ctot	1		0.858039
1_1	1	Ctot	1.1		0.837478
1_1	1	Ctot	1.2		0.817409
1_1	1	Ctot	1.3		0.797821
1_1	1	Ctot	1.4		0.778702
1_1	1	Ctot	1.5		0.760042
1_1	1	Ctot	1.6		0.741828
1_1	1	Ctot	1.7		0.724051
1_1	1	Ctot	1.8		0.706701
1_1	1	Ctot	1.9		0.689766
1_1	1	Ctot	2		0.673236
1_1	1	Ctot	2.1		0.657102
1_1	1	Ctot	2.2		0.641355
1_1	1	Ctot	2.3		0.625986
1_1	1	Ctot	2.4		0.610985
1_1	1	Ctot	2.5		0.596344
1_1	1	Ctot	2.6		0.582053
1_1	1	Ctot	2.7		0.568105
1_1	1	Ctot	2.8		0.554491
1_1	1	Ctot	2.9		0.541204
1_1	1	Ctot	3		0.528235
1_1	1	Ctot	3.1		0.515576
1_1	1	Ctot	3.2		0.503221
1_1	1	Ctot	3.3		0.491162
1_1	1	Ctot	3.4		0.479392
1_1	1	Ctot	3.5		0.467904
1_1	1	Ctot	3.6		0.456692
1_1	1	Ctot	3.7		0.445747
1_1	1	Ctot	3.8		0.435065
1_1	1	Ctot	3.9		0.424639
1_1	1	Ctot	4		0.414463
1_1	1	Ctot	4.1		0.40453
1_1	1	Ctot	4.2		0.394836
1_1	1	Ctot	4.3		0.385374
1_1	1	Ctot	4.4		0.376139
1_1	1	Ctot	4.5		0.367125
1_1	1	Ctot	4.6		0.358327
1_1	1	Ctot	4.7		0.34974
1_1	1	Ctot	4.8		0.341359
1_1	1	Ctot	4.9		0.333178
1_1	1	Ctot	5		0.325194
1_1	1	Ctot	5.1		0.317401
1_1	1	Ctot	5.2		0.309795
1_1	1	Ctot	5.3		0.302371
1_1	1	Ctot	5.4		0.295125
1_1	1	Ctot	5.5		0.288053
1_1	1	Ctot	5.6		0.28115
1_1	1	Ctot	5.7		0.274413
1_1	1	Ctot	5.8		0.267837
1_1	1	Ctot	5.9		0.261418
1_1	1	Ctot	6		0.255154
1_1	1	Ctot	6.1		0.249039
1_1	1	Ctot	6.2		0.243072
1_1	1	Ctot	6.3		0.237247
1_1	1	Ctot	6.4		0.231561
1_1	1	Ctot	6.5		0.226012
1_1	1	Ctot	6.6		0.220596
1_1	1	Ctot	6.7		0.21531
1_1	1	Ctot	6.8		0.210151
1_1	1	Ctot	6.9		0.205115
1_1	1	Ctot	7		0.200199
1_1	1	Ctot	7.1		0.195402
1_1	1	Ctot	7.2		0.190719
1_1	1	Ctot	7.3		0.186149
1_1	1	Ctot	7.4		0.181688
1_1	1	Ctot	7.5		0.177334
1_1	1	Ctot	7.6		0.173085
1_1	1	Ctot	7.7		0.168937
1_1	1	Ctot	7.8		0.164889
1_1	1	Ctot	7.9		0.160937
1_1	1	Ctot	8		0.157081
1_1	1	Ctot	8.1		0.153317
1_1	1	Ctot	8.2		0.149642
1_1	1	Ctot	8.3		0.146057
1_1	1	Ctot	8.4		0.142556
1_1	1	Ctot	8.5		0.13914
1_1	1	Ctot	8.6		0.135806
1_1	1	Ctot	8.7		0.132552
1_1	1	Ctot	8.8		0.129375
1_1	1	Ctot	8.9		0.126275
1_1	1	Ctot	9		0.123249
1_1	1	Ctot	9.1		0.120295
1_1	1	Ctot	9.2		0.117413
1_1	1	Ctot	9.3		0.114599
1_1	1	Ctot	9.4		0.111853
1_1	1	Ctot	9.5		0.109173
1_1	1	Ctot	9.6		0.106556
1_1	1	Ctot	9.7		0.104003
1_1	1	Ctot	9.8		0.101511
1_1	1	Ctot	9.9		0.0990781
1_1	1	Ctot	10		0.0967038
1_1	1	Ctot	10.1		0.0943864
1_1	1	Ctot	10.2		0.0921246
1_1	1	Ctot	10.3		0.089917
1_1	1	Ctot	10.4		0.0877622
1_1	1	Ctot	10.5		0.0856591
1_1	1	Ctot	10.6		0.0836064
1_1	1	Ctot	10.7		0.0816029
1_1	1	Ctot	10.8		0.0796474
1_1	1	Ctot	10.9		0.0777388
1_1	1	Ctot	11		0.0758759
1_1	1	Ctot	11.1		0.0740576
1_1	1	Ctot	11.2		0.0722829
1_1	1	Ctot	11.3		0.0705508
1_1	1	Ctot	11.4		0.0688601
1_1	1	Ctot	11.5		0.06721
1_1	1	Ctot	11.6		0.0655994
1_1	1	Ctot	11.7		0.0640274
1_1	1	Ctot	11.8		0.0624931
1_1	1	Ctot	11.9		0.0609955
1_1	1	Ctot	12		0.0595339
1_1	1	Ctot	12.1		0.0581072
1_1	1	Ctot	12.2		0.0567148
1_1	1	Ctot	12.3		0.0553557
1_1	1	Ctot	12.4		0.0540292
1_1	1	Ctot	12.5		0.0527344
1_1	1	Ctot	12.6		0.0514707
1_1	1	Ctot	12.7		0.0502373
1_1	1	Ctot	12.8		0.0490334
1_1	1	Ctot	12.9		0.0478584
1_1	1	Ctot	13		0.0467116
1_1	1	Ctot	13.1		0.0455922
1_1	1	Ctot	13.2		0.0444996
1_1	1	Ctot	13.3		0.0434333
1_1	1	Ctot	13.4		0.0423925
1_1	1	Ctot	13.5		0.0413766
1_1	1	Ctot	13.6		0.0403851
1_1	1	Ctot	13.7		0.0394173
1_1	1	Ctot	13.8		0.0384727
1_1	1	Ctot	13.9		0.0375508
1_1	1	Ctot	14		0.0366509
1_1	1	Ctot	14.1		0.0357726
